x,y,predicted values
0.707118,0.068589,2.020147
0.234348,0.14374,1.907617
0.675288,0.117556,2.714637
0.671473,0.770382,-0.620685
0.65922,0.70837,-1.142
0.466148,0.209796,8.368247
0.317693,0.155154,3.359138
0.554253,0.850355,0.90718
0.757244,0.746578,-1.514557
0.282856,0.955642,-0.476489
0.564157,0.793317,1.105657
0.644129,0.235218,7.936449
0.117723,0.848844,0.934224
0.209766,0.504829,0.782741
0.412406,0.426108,0.119608
0.155108,0.40676,1.469167
0.898436,0.414664,2.819542
0.500877,0.425879,3.765346
0.443336,0.444755,1.192334
0.881209,0.971237,-0.085528
0.916716,0.368154,2.110482
0.927779,0.147326,1.379192
0.477531,0.904662,0.835529
0.976318,0.418494,0.79972
0.63183,0.343572,2.336978
0.925185,0.316228,1.714929
0.556451,0.00763,-0.04786
0.027375,0.79559,-0.170183
0.283375,0.320653,3.448668
0.598795,0.685451,-0.851026
0.111864,0.660182,0.51928
0.597192,0.189685,5.621968
0.028305,0.296437,3.761871
0.052705,0.083894,-0.891095
0.217685,0.489235,0.600419
0.752834,0.990112,1.562625
0.343847,0.559411,-2.357501
0.839368,0.432731,1.272292
0.951476,0.659739,0.958002
0.097261,0.318181,2.031311
0.343816,0.217227,3.607089
0.46244,0.95259,0.47696
0.208576,0.650492,-1.273876
0.109255,0.924208,0.548265
0.661585,0.000122,-0.223792
0.375204,0.626246,-0.647131
0.918227,0.129808,0.569098
0.279561,0.618296,-2.330722
0.884749,0.593866,1.551231
0.085405,0.127504,-1.154721
0.079881,0.167117,0.330648
0.227558,0.345602,9.000119
0.323705,0.719249,1.376717
0.659739,0.232181,8.009816
0.44625,0.655558,0.59412
0.837903,0.594369,0.901877
0.434394,0.621103,-0.51736
0.22121,0.963424,-1.122181
0.911559,0.252293,2.274561
0.319158,0.712871,1.079414
0.849729,0.391867,3.859564
0.744366,0.740887,-1.111606
0.290562,0.884154,0.375844
0.122423,0.298787,1.818026
0.772412,0.366827,2.077282
0.35758,0.922408,-0.213758
0.044388,0.763119,-0.217545
0.192569,0.025269,0.080915
0.325719,0.373571,3.015735
0.974456,0.423468,0.78608
0.58378,0.082506,2.268091
0.338125,0.434241,-0.252094
0.446723,0.385107,2.462452
0.046601,0.823651,0.690724
0.452338,0.783368,-1.36506
0.194247,0.093675,0.430995
0.428656,0.449836,0.698134
0.576623,0.870359,1.549237
0.479255,0.856214,-0.411885
0.656886,0.847349,4.045298
0.783795,0.056214,0.34734
0.563653,0.148562,3.884623
0.266789,0.17377,4.763145
0.414664,0.949645,-0.352368
0.620188,0.406271,0.849123
0.257786,0.138369,2.261212
0.355108,0.559182,-2.087655
0.772686,0.61564,-0.435941
0.797147,0.09987,2.62812
0.768673,0.626352,-0.8893
0.078111,0.433158,6.300408
0.396567,0.691691,0.980756
0.023163,0.879377,-0.059384
0.779767,0.87686,0.002349
0.586175,0.122301,2.718088
0.136248,0.334173,1.390271
0.38616,0.037659,3.016957
0.477882,0.80734,-0.103548
0.58468,0.583673,-1.487264
0.462638,0.85156,-1.092123
0.365515,0.355108,2.623104
0.79115,0.629313,-1.352919
0.588556,0.580682,-1.430885
0.54551,0.097902,4.334633
0.77644,0.483528,1.988364
0.789593,0.413489,1.328015
0.747341,0.346395,1.597579
0.2486,0.144533,1.669518
0.934615,0.15256,2.047688
0.819593,0.785458,-3.385115
0.827619,0.300252,5.203018
0.984375,0.439689,0.371857
0.278492,0.488243,-0.399742
0.985443,0.350866,-0.069787
0.465431,0.417411,2.735265
0.053193,0.340612,2.890486
0.700862,0.887724,2.135573
0.100786,0.780621,-0.108978
0.570718,0.146487,3.263473
0.475227,0.497871,2.358291
0.825711,0.412619,3.217244
0.045747,0.682246,0.900578
0.246693,0.976852,-1.980381
0.872679,0.835508,-1.573701
0.073228,0.512306,3.288594
0.734646,0.527489,1.11205
0.14818,0.088853,0.238849
0.339544,0.324636,4.17102
0.859113,0.467445,-0.121418
0.109163,0.83151,0.422372
0.397131,0.912413,-0.671062
0.077897,0.522164,2.519592
0.842512,0.485237,-0.233784
0.985458,0.472847,0.827535
0.479225,0.539727,0.065714
0.522438,0.643809,0.486959
0.554742,0.706905,-1.079582
0.746197,0.718715,-0.737865
0.839261,0.064347,0.783611
0.799573,0.907774,-0.059218
0.570733,0.507897,-0.002399
0.401846,0.601205,-0.670493
0.77789,0.389822,1.983308
0.718105,0.668788,-0.494909
0.543603,0.754284,0.418432
0.208698,0.605737,-0.453499
0.643824,0.001694,-0.106857
0.742702,0.637247,-0.625408
0.786801,0.990738,1.152078
0.961364,0.189197,3.443443
0.951095,0.705409,-0.005648
0.923323,0.27219,3.142502
0.370397,0.920699,0.014519
0.193515,0.699535,-1.240462
0.735729,0.365316,0.551691
0.19913,0.0822,0.377273
0.881392,0.046509,1.881557
0.505211,0.145724,13.644435
0.485328,0.484703,1.96504
0.421256,0.039643,6.181897
0.481422,0.891325,0.227663
0.656397,0.704326,-1.211532
0.927596,0.796216,0.465046
0.31841,0.393606,2.29646
0.643183,0.213458,8.827147
0.013672,0.748455,0.202303
0.825574,0.59173,0.593578
0.34374,0.147127,4.478125
0.77557,0.207462,3.457182
0.776623,0.890166,-0.151282
0.59765,0.83064,0.967928
0.717098,0.883299,0.85914
0.15227,0.744625,-0.503733
0.822858,0.225544,3.404894
0.286809,0.974365,-0.607809
0.694453,0.448402,0.960782
0.432502,0.806607,-0.385797
0.761761,0.556878,0.724556
0.414649,0.404181,0.539042
0.231266,0.989471,-1.683066
0.233707,0.475196,0.917075
0.729717,0.903532,0.243636
0.900298,0.829343,-0.657574
0.316793,0.970352,-1.290866
0.932113,0.404639,1.429022
0.883497,0.213733,2.810667
0.547341,0.627848,0.485768
0.495583,0.069444,12.473116
0.757366,0.401465,1.466876
0.772671,0.699275,-1.271716
0.658656,0.037568,1.817659
0.460243,0.288212,2.370274
0.000534,0.909545,0.36793
0.400565,0.197681,5.939244
0.516243,0.031449,3.285686
0.521202,0.663401,0.568385
0.386236,0.58764,-2.187075
0.066392,0.100206,-1.60073
0.317693,0.830472,0.648546
0.522103,0.592462,0.153899
0.961318,0.68188,1.242061
0.388556,0.600809,-1.068163
0.245563,0.949691,-0.510994
0.685695,0.401785,0.6453
0.025666,0.182773,2.275595
0.51342,0.456901,3.103112
0.429526,0.044877,11.260449
0.788815,0.431891,1.162405
0.189548,0.41735,1.633854
0.052277,0.40647,4.413996
0.269795,0.053834,1.550105
0.436805,0.398154,1.887319
0.080613,0.883177,0.865324
0.78265,0.799619,-1.798816
0.616815,0.658564,-0.086379
0.308598,0.231357,4.358038
0.705486,0.190707,7.841542
0.261173,0.582177,-0.398223
0.310369,0.692515,0.47714
0.11281,0.024186,0.360241
0.669154,0.376608,0.716573
0.134325,0.00911,0.149871
0.061448,0.779263,-0.384584
0.651453,0.855436,3.257782
0.41062,0.904875,-0.710488
0.294759,0.862272,0.974029
0.44622,0.243534,7.772264
0.054627,0.043793,-1.133673
0.256474,0.659434,-2.527629
0.550301,0.321904,7.980092
0.640314,0.869215,3.069318
0.911437,0.313893,2.842992
0.52752,0.740566,-0.100352
0.38764,0.574426,-2.603672
0.405432,0.784848,0.909193
0.131594,0.735744,-0.597405
0.751476,0.576547,0.355894
0.623606,0.30367,3.433623
0.162554,0.092454,0.170094
0.886519,0.741176,-3.991491
0.725612,0.95668,2.987333
0.864118,0.624384,0.666149
0.678294,0.926375,2.792444
0.261326,0.659205,-2.582118
0.684367,0.545159,1.772275
0.088884,0.127337,-1.128428
0.24741,0.739132,0.732756
0.727337,0.781674,0.047923
0.288655,0.107149,5.231568
0.897826,0.884596,0.393383
0.908675,0.489586,0.708905
0.212451,0.562585,0.636659
0.207675,0.881239,0.239336
0.221302,0.234485,5.282861
0.713451,0.424674,0.765895
0.563867,0.414649,1.983485
0.145113,0.763622,-0.197046
0.646372,0.987686,1.399708
0.246586,0.673686,-1.618602
0.375326,0.433112,-0.605261
0.153872,0.292271,0.766721
0.883711,0.303853,5.037411
0.140703,0.55552,1.399505
0.420661,0.143145,24.613741
0.880339,0.656504,-1.299408
0.368872,0.380179,0.922118
0.914321,0.377218,1.879389
0.137835,0.982696,-0.4674
0.715389,0.386557,0.406047
0.941604,0.055344,1.663291
0.224247,0.640299,-1.08435
0.898695,0.159304,0.960278
0.860868,0.963867,-0.324021
0.801266,0.443809,1.347951
0.668345,0.618387,0.806927
0.544717,0.527306,0.257398
0.338415,0.269154,3.964758
0.927306,0.119203,0.437432
0.168505,0.816236,0.908228
0.437888,0.043717,13.009461
0.82182,0.084169,1.315712
0.929213,0.874159,0.031664
0.166262,0.810178,1.279506
0.759564,0.575372,0.432686
0.524758,0.899321,2.298544
0.672404,0.775189,-0.65343
0.136416,0.182513,0.20815
0.161471,0.652491,0.00351
0.019272,0.284627,4.078833
0.36556,0.706508,1.26323
0.292226,0.741375,0.427458
0.878828,0.841169,-1.109898
0.598535,0.810559,0.981953
0.86038,0.771099,-5.426674
0.621485,0.84448,1.548461
0.431876,0.968475,0.105347
0.898436,0.918822,0.203856
0.507713,0.279759,9.204897
0.69276,0.39263,0.647686
0.600168,0.418799,1.156873
0.165667,0.075837,0.362739
0.658534,0.62855,0.601651
0.271702,0.64332,-3.334971
0.082673,0.583261,1.920247
0.146883,0.055451,0.38341
0.956283,0.207416,5.772742
0.2869,0.224689,6.396005
0.574258,0.180697,6.819075
0.030365,0.44184,13.251994
0.351171,0.980209,-0.774477
0.23563,0.229694,6.229321
0.091157,0.326146,1.823367
0.310369,0.850324,0.513778
0.908232,0.698161,-1.164387
0.961654,0.441535,1.011628
0.327245,0.705882,1.260093
0.164797,0.38323,2.327231
0.146777,0.658305,-0.590234
0.847333,0.898161,-0.009065
0.37789,0.580209,-1.956515
0.86952,0.909483,0.414669
0.426856,0.511772,-0.905043
0.177127,0.640177,-0.374596
0.860472,0.724559,-4.986261
0.24567,0.544518,-0.010579
0.787869,0.253223,9.540794
0.102632,0.456306,4.718021
0.077241,0.368505,5.72798
0.027649,0.840223,0.090428
0.872175,0.627573,0.412234
0.388846,0.955169,-0.206877
0.837583,0.990295,0.226199
0.358541,0.145663,6.198203
0.907729,0.089647,1.799855
0.234607,0.114458,2.503404
0.40119,0.947341,-0.401816
0.166384,0.062272,0.583535
0.433249,0.527153,-0.556863
0.100832,0.170169,0.669552
0.581659,0.776837,0.316459
0.811643,0.007111,0.179793
0.578454,0.022858,1.527947
0.153491,0.71751,-0.27455
0.93521,0.559258,3.032292
0.850797,0.761135,-4.610335
0.951324,0.703426,0.140116
0.777386,0.269276,8.277668
0.3841,0.774212,1.512572
0.604761,0.475364,0.285585
0.575387,0.427665,1.043774
0.553765,0.202869,9.959336
0.691676,0.308888,1.471882
0.737545,0.722408,-0.58994
0.010193,0.913313,0.538515
0.572671,0.04271,2.290667
0.964599,0.059754,1.705542
0.530571,0.975158,0.783251
0.379141,0.138857,13.488702
0.027893,0.943679,4.527775
0.295308,0.051743,2.468861
0.189105,0.396887,2.13407
0.541588,0.382879,3.57028
0.002228,0.685634,1.312368
0.903883,0.969284,-0.476151
0.350744,0.245808,3.698217
0.865705,0.646754,-0.548315
0.406821,0.908888,-0.903161
0.588434,0.932311,2.447531
0.744152,0.435615,0.933389
0.412207,0.58616,-2.268302
0.572854,0.687648,-1.217203
0.2598,0.518364,-0.368708
0.096742,0.901534,1.422391
0.865232,0.126772,0.749246
0.085512,0.382147,5.813147
0.143145,0.350896,2.095723
0.260731,0.408789,3.250815
0.214786,0.83035,0.431601
0.675196,0.247211,7.339557
0.892683,0.323278,6.290568
0.507713,0.868589,0.107272
0.571496,0.454276,0.948445
0.21088,0.907286,-0.680586
0.262242,0.851377,0.681722
0.737575,0.775128,-0.191712
0.53344,0.562219,0.231527
0.770443,0.693446,-1.335806
0.775708,0.511711,1.081969
0.094881,0.045747,-0.252647
0.144503,0.525109,2.949073
0.154849,0.063508,0.474143
0.688884,0.614542,0.841368
0.424887,0.940551,-0.256204
0.449821,0.847105,-1.38871
0.660456,0.568643,0.524303
0.658701,0.235782,7.183527
0.327642,0.502892,-0.683394
0.081773,0.563165,2.659382
0.253452,0.434348,1.711041
0.474342,0.174838,19.684512
0.603433,0.941192,3.37555
0.985534,0.52813,1.82932
0.56553,0.253605,19.0621
0.210407,0.236255,4.738091
0.173404,0.479774,1.629615
0.496666,0.622446,-0.123401
0.202258,0.474266,1.190351
0.314672,0.399176,2.007725
0.464897,0.465766,1.69467
0.789578,0.012345,-0.191732
0.071717,0.509789,3.436082
0.839689,0.861555,-0.920614
0.299504,0.138323,6.209972
0.13077,0.493645,4.873604
0.156634,0.820645,0.830862
0.031769,0.0477,-1.044258
0.622324,0.513375,0.108837
0.041367,0.521798,4.895806
0.53254,0.119432,8.491733
0.276783,0.265156,3.459238
0.908278,0.588754,1.331504
0.850629,0.284138,2.871264
0.31722,0.045197,4.6243
0.335424,0.03061,2.787308
0.828733,0.943771,-0.383206
0.046632,0.341665,2.611863
0.485817,0.768383,-0.65687
0.12755,0.647547,0.347029
0.65127,0.800565,0.659485
0.481178,0.985275,1.050934
0.935851,0.18172,4.919288
0.7617,0.501259,0.838813
0.47538,0.524239,1.55848
0.223713,0.727474,0.259273
0.659098,0.292882,2.391336
0.381216,0.575128,-2.226873
0.829603,0.913176,0.348392
0.647684,0.321111,1.149525
0.062394,0.805829,-0.245042
0.300847,0.420783,0.800221
0.045777,0.351797,2.899405
0.8636,0.850294,-0.999798
0.929686,0.945815,-0.955018
0.717815,0.834867,1.067558
0.918547,0.752438,-1.125185
0.126665,0.811124,-0.006179
0.754788,0.19028,3.5773
0.205447,0.320684,4.273038
0.922286,0.855512,0.072949
0.646128,0.49041,-0.197037
0.46389,0.846555,-0.915283
0.730877,0.633341,-0.379481
0.273777,0.840589,1.045938
0.067216,0.525704,2.562946
0.248554,0.361334,6.489139
0.065354,0.445899,10.67092
0.542519,0.852399,1.095459
0.615671,0.881437,1.728405
0.326619,0.407889,1.173583
0.692393,0.603647,1.126714
0.293309,0.129778,6.21651
0.536446,0.387396,3.960934
0.468116,0.597253,-1.56638
0.392645,0.490761,-1.106405
0.61854,0.66569,-0.395987
0.6383,0.710399,-1.69579
0.138262,0.847242,0.327654
0.621332,0.581659,-0.002156
0.410468,0.260609,4.688183
0.691173,0.106386,2.228212
0.092546,0.154574,-0.206082
0.161654,0.691463,-0.508459
0.359136,0.454719,-0.896935
0.678706,0.650782,0.028317
0.940185,0.287495,3.121593
0.204242,0.490623,1.239218
0.818616,0.278691,8.180682
0.098207,0.764813,-0.281724
0.448234,0.834287,-1.430589
0.511131,0.385199,5.944031
0.051865,0.378622,6.139015
0.123369,0.035096,0.300655
0.297185,0.195422,4.289418
0.378851,0.51313,-1.482342
0.090806,0.067414,-1.239884
0.594354,0.379278,1.839104
0.600885,0.02742,3.126116
0.140429,0.784314,0.534984
0.774578,0.103502,1.657227
0.652506,0.17467,5.302072
0.655207,0.376669,1.104638
0.236515,0.144213,1.825786
0.16672,0.599176,0.72777
0.038544,0.169146,0.999767
0.900572,0.695506,-1.756397
0.752575,0.05687,0.876172
0.08719,0.859129,0.661548
0.138491,0.553307,1.515803
0.724819,0.80441,0.869776
0.042176,0.311162,4.032102
0.486534,0.680873,0.555896
0.37583,0.756435,2.263675
0.493156,0.364797,6.058473
0.067338,0.96083,1.244185
0.155154,0.420539,1.297995
0.964508,0.46389,1.113227
0.146853,0.919875,-0.077027
0.609552,0.583307,-0.387861
0.789746,0.825208,-1.905085
0.06424,0.116106,-0.596979
0.979385,0.875746,0.093642
0.893828,0.510735,1.002813
0.170718,0.764538,0.558431
0.25713,0.36936,6.981671
0.502251,0.398779,5.196273
0.633448,0.318502,2.015816
0.702785,0.434653,0.717186
0.057496,0.425727,8.600171
0.922805,0.631159,0.147508
0.353429,0.170855,3.28754
0.362341,0.656458,0.25195
0.538109,0.15465,5.536964
0.966888,0.240543,5.203994
0.801587,0.827619,-1.710101
0.692653,0.988251,2.478305
0.497292,0.413886,5.19998
0.063386,0.468208,8.301009
0.357656,0.562554,-2.045871
0.413733,0.5075,-1.238197
0.178347,0.239353,1.601526
0.435874,0.423865,1.522087
0.28043,0.34342,3.889855
0.017716,0.482155,5.860348
0.637415,0.122774,3.694233
0.199374,0.957198,-0.864842
0.348623,0.00882,1.129597
0.455299,0.610697,-1.544741
0.856458,0.221485,2.629292
0.104799,0.201328,1.818923
0.005203,0.68983,1.211444
0.361288,0.502358,-1.200465
0.592569,0.552117,-1.118749
0.905119,0.19855,3.369413
0.480385,0.155306,23.824376
0.630106,0.584268,0.342493
0.253285,0.633509,-3.179021
0.110826,0.475242,6.807407
0.373297,0.345724,3.566295
0.694789,0.769345,-0.338789
0.599191,0.157458,4.267764
0.45153,0.616449,-1.235084
0.916411,0.495872,0.820913
0.59942,0.374884,1.775674
0.583429,0.631678,-0.004997
0.107149,0.087572,-0.813208
0.090593,0.247242,2.978173
0.757366,0.686778,-1.524916
0.151583,0.562799,1.085672
0.264149,0.917372,-0.434106
0.144884,0.301198,1.060271
0.040406,0.535332,3.743492
0.73022,0.564111,1.140953
0.807294,0.305852,7.317792
0.199359,0.472419,1.244523
0.957244,0.738659,0.224523
0.863233,0.790478,-3.821962
0.25333,0.28748,4.037928
0.980133,0.342275,-0.063601
0.35938,0.027481,2.312119
0.635416,0.609461,0.696617
0.817395,0.58761,0.383947
0.275166,0.804349,0.659817
0.24564,0.273411,6.291595
0.372747,0.254185,4.208713
0.270222,0.886641,-0.301273
0.635386,0.229206,6.426287
0.34316,0.691402,0.412356
0.974533,0.81268,1.330948
0.879362,0.020462,1.733197
0.116381,0.067216,-0.268028
0.58941,0.004852,0.657708
0.443458,0.907378,-0.049707
0.795178,0.553704,1.360179
0.909377,0.347127,2.316175
0.129641,0.617594,0.700115
0.398642,0.045212,3.718124
0.392111,0.630655,-0.145751
0.971313,0.212696,4.094452
0.28014,0.696635,-1.311399
0.901564,0.050629,1.914194
0.23975,0.368109,6.323616
0.626825,0.929213,5.199659
0.707179,0.931228,1.344666
0.242725,0.340597,6.415861
0.719448,0.931777,1.446383
0.690517,0.658778,0.094936
0.787655,0.60589,-0.738885
0.757443,0.776608,-1.042659
0.691875,0.006851,0.019216
0.772412,0.838727,-1.57121
0.407843,0.866743,-0.922181
0.411872,0.059159,12.306918
0.068666,0.82031,0.556761
0.396719,0.020294,2.158007
0.693187,0.876631,2.979493
0.833127,0.204273,2.323004
0.946731,0.238224,8.220331
0.003342,0.652781,1.577328
0.335103,0.197833,2.433383
0.197498,0.538338,0.868685
0.755856,0.70988,-1.066751
0.739208,0.258534,4.987629
0.579507,0.076799,2.310934
0.458717,0.162387,21.009826
0.24033,0.91635,-0.49524
0.314305,0.722332,0.872673
0.452796,0.956558,0.43722
0.62211,0.182498,6.004382
0.016617,0.403189,4.691493
0.873732,0.125887,0.796049
0.313191,0.011673,2.406166
0.560159,0.480278,1.559462
0.131655,0.205722,1.103436
0.900587,0.211704,3.979654
0.064332,0.055741,-1.433757
0.386709,0.252186,5.723934
0.986847,0.90367,-0.040114
0.809644,0.757382,-4.925939
0.428855,0.167834,22.172252
0.515145,0.104631,16.151864
0.502312,0.863371,-0.189332
0.186831,0.919112,-0.68072
0.899718,0.958541,-0.217756
0.218402,0.553719,0.312682
0.496498,0.923644,1.253267
0.594568,0.947219,2.036067
0.118639,0.432471,1.992194
0.744518,0.943816,1.262398
0.816724,0.350546,6.527107
0.915755,0.614649,0.787732
0.917189,0.310353,2.352015
0.305501,0.114824,7.809784
0.422461,0.37969,2.001073
0.103426,0.656703,0.792146
0.52163,0.724147,-0.797171
0.357458,0.989166,-0.986161
0.019654,0.15642,1.758222
0.098772,0.667796,0.768081
0.942123,0.612238,0.976783
0.583673,0.618891,0.113516
0.242741,0.041291,0.503217
0.502327,0.147402,14.642719
0.135256,0.491463,4.392968
0.630442,0.673686,-0.816626
0.423499,0.029587,4.860482
0.644602,0.142428,4.362871
0.787121,0.581888,0.671297
0.358862,0.212741,3.093368
0.415671,0.019486,3.576015
0.472618,0.200397,8.135943
0.101564,0.682216,0.12336
0.810178,0.799207,-2.121139
0.979309,0.260151,3.068199
0.018509,0.646738,1.436459
0.89868,0.370871,2.262799
0.365881,0.312795,4.421027
0.817487,0.355352,6.180017
0.838346,0.947173,-0.319894
0.911391,0.772152,-1.132373
0.284794,0.916258,-0.298525
0.77023,0.567666,0.99353
0.59765,0.392447,1.282074
0.773693,0.648875,-1.800006
0.529397,0.762692,1.263357
0.680613,0.546258,1.626269
0.057191,0.855482,-0.23399
0.404837,0.625422,0.034838
0.358328,0.99762,-1.086376
0.907454,0.957366,-0.776844
0.852842,0.346838,6.487641
0.964523,0.491447,0.814808
0.348684,0.826108,1.515798
0.193805,0.675563,-1.04067
0.030381,0.50428,5.77361
0.991348,0.496315,0.762635
0.399207,0.123247,26.880814
0.048249,0.200534,2.089052
0.785351,0.093416,2.389794
0.698711,0.147677,2.901107
0.177539,0.882811,1.098997
0.630411,0.909865,4.109367
0.043854,0.915114,1.284387
0.494194,0.629633,0.130444
0.616266,0.293126,6.027179
0.190387,0.119722,0.312918
0.432517,0.221714,10.423411
0.669749,0.363104,0.656772
0.923827,0.316381,1.784478
0.121355,0.299229,1.844388
0.868894,0.193423,2.029743
0.195819,0.459174,1.377581
0.336553,0.81857,1.678309
0.417487,0.592325,-1.646045
0.834348,0.637263,-0.089179
0.35082,0.567681,-2.373901
0.861143,0.201846,1.700124
0.888624,0.376867,2.559064
0.231678,0.453147,1.766786
0.045228,0.10515,0.504362
0.801221,0.457694,1.3552
0.906264,0.30312,4.253363
0.54284,0.409339,3.165695
0.998398,0.957229,-1.965769
0.897169,0.530724,1.317578
0.273594,0.97052,-0.635361
0.993866,0.467445,0.929797
0.092653,0.992844,0.991496
0.231266,0.413199,3.913863
0.065873,0.862516,-0.068619
0.524239,0.727535,-0.80627
0.879835,0.624765,0.42087
0.25951,0.530419,-0.215644
0.870466,0.330648,6.172608
0.886336,0.264256,2.212972
0.599802,0.594125,-0.676269
0.898283,0.336355,4.347911
0.858335,0.175189,1.133838
0.934539,0.887495,0.155425
0.411826,0.937636,-0.846827
0.282673,0.492882,-0.492845
0.966232,0.124361,1.583164
0.463706,0.950805,0.489902
0.465614,0.984527,0.483114
0.482872,0.985718,1.116855
0.290822,0.625834,-2.804418
0.814801,0.068681,1.457436
0.686656,0.922545,1.768988
0.747341,0.80885,-0.291723
0.904768,0.009812,0.496289
0.878614,0.563104,2.076076
0.144472,0.268391,1.877188
0.277577,0.736843,0.153048
0.426703,0.470649,0.159964
0.995529,0.248295,1.268113
0.679255,0.496269,1.168135
0.581338,0.69926,-0.604668
0.354299,0.021775,1.968335
0.665095,0.902892,2.595673
0.991104,0.768536,-0.566568
0.937499,0.04123,1.157237
0.460716,0.817639,-0.234478
0.625772,0.650126,0.04676
0.051301,0.454154,10.46531
0.904417,0.901427,0.28206
0.2262,0.308568,4.956368
0.759503,0.47686,1.567552
0.751614,0.346273,1.828047
0.616342,0.48368,-0.097778
0.929717,0.35967,1.470578
0.285237,0.295796,2.311381
0.800671,0.400534,2.363953
0.204288,0.346365,4.757089
0.592706,0.542641,-0.937735
0.277775,0.394797,3.90188
0.557153,0.257572,23.16442
0.851118,0.180774,1.417337
0.921675,0.18085,4.168897
0.746166,0.126253,2.720878
0.489418,0.487221,2.268673
0.029648,0.621759,1.000091
0.94316,0.763226,-0.378164
0.753674,0.335454,2.10033
0.689372,0.964248,2.975922
0.354559,0.359823,2.275566
0.121416,0.845747,0.708016
0.883635,0.211673,2.802772
0.770108,0.550698,0.955451
0.955337,0.002808,0.261624
0.50425,0.236362,11.703374
0.631586,0.591379,0.331955
0.817762,0.486137,0.522512
0.247868,0.368673,6.183341
0.488518,0.094408,35.218156
0.287312,0.339528,3.994523
0.701839,0.744427,-1.134017
0.164385,0.764843,0.321537
0.881132,0.493462,0.482046
0.529656,0.081483,5.296494
0.048814,0.108705,0.349767
0.044617,0.099718,0.159436
0.649134,0.047852,1.711015
0.804883,0.195666,3.664083
0.724163,0.343847,0.358555
0.755673,0.630655,-0.766546
0.668605,0.25275,7.137407
0.344152,0.669276,0.497472
0.366186,0.304662,5.10225
0.28986,0.613718,-2.765433
0.302785,0.909545,-0.330347
0.593652,0.099886,2.171892
0.74435,0.819455,-0.340664
0.225711,0.929183,-0.752823
0.231495,0.587411,-0.346148
