x,y,predicted values
0.800122,0.473228,-0.006294
0.732128,0.097826,-0.317225
0.946883,0.618891,-0.820051
0.651499,0.701823,-1.668545
0.259373,0.863172,0.775571
0.142763,0.070436,0.35903
0.631647,0.533318,-0.681093
0.401236,0.1682,0.094664
0.789853,0.131151,1.043088
0.750607,0.545174,-0.046535
0.724849,0.634668,-0.322469
0.109667,0.770565,-0.210869
0.393805,0.916564,-0.285201
0.914168,0.083192,0.677871
0.425864,0.264591,-0.0751
0.830426,0.839399,-0.64252
0.376669,0.458137,-1.621978
0.171435,0.56553,-1.055406
0.457801,0.931304,1.356771
0.0636,0.197284,2.040237
0.44445,0.633814,0.263373
0.706874,0.495277,1.583374
0.733211,0.148272,0.923768
0.385122,0.805859,-0.494179
0.625177,0.355276,0.059405
0.331304,0.238834,-0.400833
0.279377,0.093721,1.064283
0.264607,0.504417,-1.04667
0.246555,0.740795,2.514916
0.769467,0.149371,1.579294
0.835752,0.754604,-1.676273
0.886152,0.682322,-2.559563
0.847517,0.298772,-0.046684
0.003601,0.121584,2.161677
0.058396,0.974731,1.164063
0.906783,0.837842,0.391166
0.190555,0.776654,3.056647
0.72987,0.458457,1.641611
0.976547,0.501747,-0.006687
0.738399,0.689418,-0.388219
0.498451,0.493797,0.960541
0.016541,0.853162,-0.645439
0.796338,0.296284,2.300046
0.686488,0.708156,0.585518
0.557702,0.733654,-1.037283
0.948577,0.32134,-1.957348
0.592645,0.554788,-1.679413
0.060716,0.206119,2.157999
0.710246,0.707607,0.83468
0.079545,0.295705,0.16072
0.899474,0.166476,-0.595695
0.663264,0.38468,-0.827562
0.589136,0.509255,-1.977692
0.858305,0.48571,-2.33697
0.811582,0.846494,-1.277269
0.825666,0.911849,0.762697
0.22266,0.907118,-1.605114
0.446784,0.741314,-2.030961
0.079637,0.666529,0.605294
0.470802,0.413245,1.863167
0.593637,0.684535,-1.820342
0.779294,0.491844,0.547416
0.669169,0.887648,1.170206
0.317327,0.496864,-0.14367
0.579187,0.097322,-2.060066
0.460349,0.579614,-1.829449
0.362356,0.018128,-0.55616
0.267567,0.981231,-0.054766
0.810788,0.64773,-0.455017
0.84387,0.627573,0.366593
0.121508,0.675334,-0.345451
0.551598,0.945251,-1.013469
0.106752,0.400839,0.461928
0.638331,0.673701,-1.508061
0.365423,0.063767,2.189006
0.428733,0.07628,3.596822
0.587411,0.118212,-2.235192
0.776715,0.479896,0.478155
0.824399,0.852155,-0.958929
0.667659,0.794308,0.209113
0.617624,0.748775,-1.572374
0.046616,0.063615,0.331493
0.817655,0.017517,0.115112
0.197574,0.643442,-0.831611
0.49572,0.67924,0.130779
0.628305,0.003174,-0.623523
0.263645,0.16228,-0.319177
0.597848,0.220294,0.143211
0.44625,0.78674,-2.063105
0.50837,0.836545,0.62301
0.847623,0.210437,-0.127184
0.978149,0.451514,-0.217684
0.184436,0.01265,-1.156534
0.706249,0.124849,-0.001818
0.185824,0.662776,0.205242
0.334264,0.026383,1.186803
0.282734,0.795453,-0.748642
0.305135,0.532494,-0.409712
0.92845,0.97612,-3.161599
0.09929,0.63447,-0.366817
0.530861,0.447272,0.303885
0.048127,0.663569,-0.321077
0.82359,0.365652,1.194082
0.497383,0.851835,-0.575202
0.943587,0.034699,-0.255736
0.929259,0.947173,-2.374573
0.7579,0.537133,-0.456769
0.57966,0.452384,-1.42343
0.813336,0.376425,0.794758
0.646662,0.515572,-0.758468
0.73666,0.237827,-1.00205
0.698634,0.005188,-0.692465
0.634516,0.83621,2.429399
0.140337,0.404196,-0.932308
0.431189,0.027344,-0.085111
0.132494,0.528557,1.006237
0.040696,0.664805,-0.614837
0.893721,0.91667,0.229593
0.095766,0.792355,0.357852
0.286336,0.205646,0.282838
0.913848,0.733822,-0.898483
0.699611,0.694118,1.057133
0.196704,0.721294,1.159203
0.350637,0.4692,-1.183254
0.524132,0.920302,1.349364
0.643687,0.962402,2.982138
0.99173,0.494759,-0.070103
0.36257,0.641886,0.868858
0.957809,0.441779,0.169454
0.144717,0.22565,-0.450375
0.898589,0.788495,0.649552
0.183108,0.183429,2.005854
0.028458,0.419821,1.88417
0.539223,0.376394,0.309039
0.79266,0.374243,0.700198
0.192218,0.451286,-0.84032
0.630137,0.365194,-0.284383
0.61886,0.086152,0.840057
0.627756,0.377249,-1.047688
0.36936,0.780774,0.562769
0.864454,0.645594,-1.165142
0.136645,0.153887,-0.552602
0.559335,0.636728,-0.071102
0.447196,0.98526,-0.229974
0.778149,0.597299,-0.023837
0.66688,0.399268,-0.734285
0.016861,0.081331,1.210206
0.846616,0.212177,-0.117191
0.144747,0.273198,-0.349753
0.485191,0.837461,0.301914
0.451453,0.078416,3.757887
0.406409,0.052461,-0.337375
0.140368,0.597498,-0.450928
0.677897,0.683818,0.645291
0.984634,0.023514,0.618148
0.688334,0.466835,1.02759
0.330388,0.963745,-1.474789
0.223362,0.824262,0.322978
0.802762,0.710124,-1.708183
0.301122,0.439094,-2.934466
0.991562,0.867735,-0.921338
0.700572,0.701457,1.085742
0.228779,0.354879,2.140791
0.061402,0.158526,-1.020292
0.485573,0.322667,0.239202
0.252293,0.466835,-0.775697
0.795407,0.58114,0.499298
0.317403,0.150286,-0.86314
0.743587,0.218494,-0.650204
0.41239,0.466789,-0.195186
0.8224,0.839536,-1.069306
0.785275,0.980743,0.167186
0.390738,0.690425,-0.01721
0.327184,0.983413,-1.297346
0.303883,0.959838,-0.918089
0.035325,0.283574,1.210976
0.078752,0.087419,-2.482108
0.752224,0.52134,-1.145929
0.471366,0.686885,-0.926186
0.194598,0.368154,0.148729
0.214389,0.606882,-1.086613
0.873869,0.701595,-3.064788
0.15639,0.067842,0.459402
0.994827,0.74522,-0.89721
0.391363,0.026276,-1.250368
0.105425,0.863676,1.780337
0.694255,0.213245,0.981546
0.583185,0.356619,-0.112
0.586694,0.206668,0.231478
0.871321,0.955383,-0.025821
0.723293,0.476173,1.738527
0.578729,0.081315,-0.882663
0.229587,0.019608,0.594517
0.433295,0.37026,0.613079
0.625574,0.854154,0.033961
0.427161,0.159869,0.251161
0.557397,0.124743,-1.040816
0.304097,0.925307,-1.038999
0.360311,0.039536,0.527971
0.683772,0.250706,-0.325982
0.589731,0.642725,-0.578789
0.405783,0.369436,1.149312
0.96849,0.196719,0.940853
0.721538,0.315679,-1.88394
0.170687,0.103609,-0.040196
0.614359,0.94789,1.883803
0.084199,0.936324,0.541906
0.479774,0.935546,1.690047
0.320256,0.971679,-1.292849
0.703334,0.116365,-0.013634
0.7505,0.864652,-0.70748
0.570565,0.092287,-1.842731
0.92575,0.789502,1.682696
0.718776,0.448539,0.838027
0.919692,0.811826,1.532225
0.471656,0.628595,-0.390561
0.672892,0.80734,1.492971
0.634455,0.025223,2.215691
0.761303,0.618372,-0.143194
0.279667,0.28011,-1.526631
0.442618,0.491173,0.167017
0.388235,0.079255,2.820236
0.725612,0.005661,0.263323
0.068803,0.49778,-0.310603
0.6168,0.189349,-0.202711
0.95378,0.908751,-0.070374
0.201785,0.997116,-1.8205
0.504417,0.269749,1.499795
0.379644,0.852155,-0.042575
0.710185,0.502113,1.073283
0.420432,0.569345,-2.208759
0.974716,0.473701,0.526214
0.09279,0.198199,2.107413
0.710597,0.587839,0.559217
0.30132,0.916609,-0.594691
0.359594,0.531472,-1.413924
0.263371,0.866224,0.645138
0.500725,0.372305,1.884883
0.739895,0.223499,-0.799502
0.651301,0.46836,0.932841
0.016449,0.304356,1.605163
0.507362,0.103578,1.345075
0.154528,0.012268,0.046159
0.83772,0.261769,0.540227
0.07686,0.612573,-0.303329
0.792569,0.377401,0.602529
0.520119,0.773342,2.637176
0.190158,0.272343,-0.283981
0.081498,0.154299,-1.829591
0.300237,0.865675,0.176326
0.541222,0.472633,0.735878
0.459419,0.749859,-2.830047
0.729122,0.568856,0.0365
0.114794,0.545281,0.316987
0.847898,0.471733,-2.353934
0.661295,0.778744,-0.464133
0.993622,0.46688,0.137398
0.980407,0.875654,-0.813029
0.466697,0.086809,3.100437
0.255512,0.071305,0.734102
0.533318,0.586755,0.550397
0.145388,0.935454,-1.421224
0.207172,0.609751,-1.060655
0.251591,0.516533,-1.150455
0.888716,0.255604,-0.444672
0.217319,0.042588,0.113953
0.84654,0.850736,0.62358
0.189471,0.036301,0.155439
0.954269,0.265415,1.921997
0.565194,0.117601,-1.77799
0.67277,0.349325,-1.168225
0.587167,0.577279,-2.077394
0.757824,0.127413,0.915261
0.132891,0.277134,-0.107107
0.116533,0.047608,1.238252
0.243793,0.901839,-1.043098
0.405173,0.276219,0.277993
0.36939,0.184665,-1.502023
0.749172,0.873655,-0.289564
0.432349,0.500755,-0.872385
0.362097,0.634821,0.754612
0.806302,0.100862,1.711629
0.3776,0.270832,1.036065
0.517205,0.298299,1.147981
0.126574,0.850675,0.770095
0.091844,0.548104,-1.350438
0.699687,0.025422,0.668314
0.98735,0.847669,-0.238767
0.943832,0.448859,0.70566
0.838849,0.232715,0.335458
0.133852,0.181292,0.362667
0.571435,0.034287,0.119093
0.750759,0.716808,-0.149805
0.188373,0.594354,0.340768
0.12076,0.830396,-0.565747
0.659632,0.193149,0.94603
0.358556,0.68275,0.14546
0.020462,0.378775,1.545264
0.681621,0.097246,-0.66216
0.55082,0.790173,2.405735
0.16318,0.906294,-0.575304
0.985794,0.464698,0.028024
0.138689,0.757259,-0.443406
0.902144,0.596597,0.060355
0.355444,0.467475,-1.183552
0.010269,0.960815,3.270283
0.132479,0.51931,1.493132
0.622431,0.026429,2.8514
0.251835,0.543404,-0.909919
0.646677,0.394232,-0.499796
0.19028,0.860166,0.214177
0.828855,0.990249,-0.122916
0.308339,0.537667,-0.846461
0.371588,0.02359,-0.641086
0.927657,0.144625,-0.807482
0.472831,0.336263,1.390265
0.243626,0.444373,-0.810559
0.855253,0.342794,1.311349
0.224338,0.450187,0.035791
0.013626,0.529366,-0.047539
0.034638,0.061433,0.926631
0.204608,0.44625,-0.42984
0.316442,0.598398,-1.040113
0.841672,0.440696,-1.075056
0.044892,0.646571,0.309425
0.322637,0.11725,2.237831
0.32726,0.707424,1.676108
0.883268,0.76936,-0.810422
0.025437,0.760174,-0.614988
0.348348,0.856825,-0.819434
0.94226,0.514336,0.096414
0.297658,0.006836,1.270874
0.127214,0.447684,-1.430647
0.815778,0.395682,1.074156
0.982452,0.765133,0.557766
0.514366,0.043519,-0.321105
0.964828,0.756344,1.504657
0.813581,0.408606,0.699582
0.864668,0.103685,-1.099981
0.199115,0.561471,-0.992006
0.499138,0.839338,0.100471
0.732448,0.632227,-0.521705
0.104631,0.530755,-0.354823
0.531716,0.148409,-1.137727
0.792111,0.488334,0.52184
0.200824,0.996796,-1.821475
0.832425,0.041321,0.373447
0.87863,0.387549,-0.844525
0.907805,0.811185,1.074172
0.771725,0.112261,0.001438
0.637781,0.695247,-1.778589
0.491478,0.537789,0.006881
0.836316,0.098512,-0.785934
0.587503,0.287404,1.13124
0.530632,0.863767,1.185518
0.223392,0.918639,-1.75301
0.536446,0.464591,0.541779
0.972457,0.43682,-0.038956
0.1122,0.811124,-0.161473
0.927443,0.62948,-1.580095
0.347433,0.288426,0.643613
0.959152,0.316442,-1.656983
0.816114,0.952621,-1.683067
0.393149,0.193118,-1.595911
0.507515,0.564492,-0.732385
0.796597,0.772488,-1.856765
0.033265,0.271244,1.437635
0.445869,0.828901,-0.629613
0.615122,0.427375,-0.789184
0.324102,0.044755,2.453056
0.433234,0.419654,0.557008
0.016754,0.210468,0.572422
0.399329,0.394232,-0.071929
0.267201,0.511299,-1.256691
0.316808,0.499199,-0.173874
0.043229,0.674495,-0.710622
0.48716,0.475578,0.278141
0.955535,0.190249,1.654406
0.894881,0.623453,-1.585795
0.40943,0.291737,-0.033991
0.07779,0.601709,-0.169987
0.171664,0.79237,2.141069
0.406714,0.649119,1.592758
0.041489,0.933715,2.665573
0.333486,0.090425,2.316648
0.941436,0.463828,0.762654
0.917174,0.094194,0.121469
0.104372,0.119722,-2.293399
0.295872,0.031205,1.773564
0.504555,0.727825,-1.63441
0.785504,0.784756,-1.025744
0.411231,0.142748,0.980288
0.574334,0.051637,0.402434
0.622141,0.974289,0.735677
0.843748,0.692546,-1.694289
0.985321,0.522408,0.246875
0.909789,0.63328,-1.69753
0.901259,0.822827,0.182587
0.031159,0.234684,-0.027585
0.667582,0.063844,-0.446029
0.697536,0.255451,-0.495118
0.348806,0.69688,-0.092225
0.320577,0.41767,-1.426745
0.821424,0.315175,0.715938
0.103517,0.450782,0.207609
0.114397,0.006485,0.818098
0.71873,0.672175,-0.920271
0.049149,0.455787,2.560653
0.990173,0.357198,-2.099035
0.086183,0.357839,0.772901
0.584497,0.103807,-2.424314
0.285618,0.156176,-1.046668
0.609415,0.127321,-0.074369
0.34725,0.795621,0.967434
0.880705,0.337179,1.769185
0.848753,0.822721,-0.805011
0.304753,0.310658,-0.762323
0.400214,0.739208,-0.415707
0.497108,0.300725,0.348918
0.827512,0.550591,0.738519
0.608621,0.382773,-1.706928
0.810773,0.903334,0.179831
0.498711,0.199557,0.548164
0.904326,0.426658,0.752005
0.160815,0.077134,0.741489
0.960632,0.461799,0.179577
0.766705,0.085756,-0.283108
0.508186,0.561151,-0.706816
0.192264,0.067109,0.3973
0.268605,0.795117,-1.034439
0.773175,0.686336,-1.856266
0.137453,0.901411,0.017065
0.603311,0.243244,-0.951325
0.633127,0.76524,-1.030269
0.093416,0.178256,0.965895
0.586374,0.138705,-0.69969
0.922179,0.914214,-0.154354
0.220356,0.090303,1.379235
0.977661,0.124422,1.019259
0.892424,0.311757,1.745704
0.354116,0.096239,2.613743
0.735195,0.375708,-0.28546
0.615381,0.054475,1.895991
0.914611,0.449882,2.097772
0.786206,0.797116,-0.811302
0.096117,0.677852,0.096782
0.837552,0.295323,0.360744
0.822339,0.863432,-0.829924
0.784894,0.95378,-1.036094
0.867247,0.384497,-0.699145
0.736767,0.506188,-0.792103
0.101534,0.383581,0.593844
0.844221,0.29929,0.119499
0.61619,0.397208,-2.075777
0.257725,0.84242,0.494972
0.918654,0.065354,1.45079
0.302464,0.959823,-0.779005
0.024323,0.046387,-0.098437
0.522301,0.933364,1.017288
0.097215,0.417639,1.10153
0.055283,0.204791,1.623919
0.238636,0.143374,0.469417
0.223529,0.919295,-1.73972
0.181567,0.77145,2.878467
0.201144,0.794217,2.026814
0.413107,0.727382,-0.737175
0.486687,0.952239,0.769375
0.037812,0.84358,0.536897
0.012482,0.29688,1.848552
0.571206,0.889235,0.408795
0.535439,0.933852,0.342864
0.310887,0.591547,-0.929861
0.102892,0.490806,2.135125
0.882628,0.929259,0.662254
0.518837,0.848463,0.334418
0.72079,0.072831,0.277416
0.130404,0.60824,-0.523896
0.89958,0.020859,-0.13902
0.302846,0.489891,-0.224232
0.048447,0.548791,-0.861129
0.492363,0.692424,-0.532201
0.750652,0.576715,-0.528455
0.412787,0.832792,-1.678768
0.469306,0.040787,0.215144
0.317189,0.471138,-1.237056
0.521187,0.413367,1.205154
0.357382,0.3776,-1.874825
0.708125,0.62063,0.02095
0.39649,0.497108,-0.71009
0.844495,0.850477,0.556429
0.624613,0.627222,0.354828
0.046433,0.165194,-0.887555
0.091234,0.013703,1.756403
0.94345,0.33286,-2.297403
0.340215,0.493889,-0.224973
0.806348,0.219425,0.828804
0.705837,0.860258,1.0528
0.675151,0.67126,-0.10016
0.043153,0.381125,2.541818
0.705394,0.024186,0.545036
0.476631,0.806744,-0.103151
0.491875,0.862715,-0.562314
0.112566,0.9028,0.904488
0.895155,0.693248,-2.077281
0.39086,0.791363,0.160569
0.138216,0.640238,-0.799015
0.964889,0.825895,2.652764
0.322332,0.458595,-2.271755
0.250187,0.823148,-0.042183
0.273442,0.316899,-0.462104
0.458762,0.190158,-0.237838
0.848676,0.015763,-0.005272
0.487739,0.037873,0.141961
0.654719,0.029725,1.503411
0.436683,0.260212,-0.023788
0.593332,0.816236,1.022635
0.886366,0.477638,-1.336815
0.051438,0.41651,1.692089
0.05716,0.973861,1.433018
0.189364,0.699153,-0.982853
0.316442,0.337423,0.874603
0.386297,0.154208,0.443098
0.757763,0.880659,-0.399554
0.281239,0.951156,0.396443
0.455802,0.877684,-1.700475
0.371862,0.347189,-0.23419
0.640208,0.873625,1.089158
0.131487,0.049409,1.151348
0.7832,0.584833,0.322003
0.459724,0.806622,-0.797089
0.278843,0.096101,1.31215
0.268177,0.158694,-0.608279
0.221607,0.098726,1.537861
0.230488,0.216785,1.756269
0.665583,0.342306,-1.99543
0.876524,0.751446,-1.955968
0.577508,0.56846,-1.735429
0.19443,0.098131,0.306422
0.203388,0.467124,-0.897253
0.953597,0.260609,2.048443
0.606836,0.268193,-0.657784
0.163561,0.732876,1.057391
0.352712,0.123247,2.216335
0.243839,0.382254,0.288837
0.15874,0.792264,1.781825
0.427588,0.693416,0.235395
0.630274,0.895369,1.267413
0.961791,0.75552,1.534715
0.248295,0.957336,0.121307
0.447456,0.574456,-1.760582
0.145251,0.52047,1.190628
0.407187,0.76878,0.272795
0.941619,0.628733,-1.625603
0.912383,0.387884,-1.191651
0.644663,0.475349,0.261137
0.261219,0.708446,0.192796
0.12311,0.546288,0.210036
0.986435,0.008637,0.365819
0.252522,0.232639,1.195956
0.359518,0.237583,0.320588
0.929274,0.657511,-0.75107
0.67837,0.653101,-0.308887
0.171374,0.962554,-0.210893
0.293156,0.054307,1.131912
0.357641,0.29369,0.657461
0.645747,0.858518,1.600495
0.383124,0.495308,-0.796932
0.648692,0.597635,0.876579
0.656489,0.001755,-1.17768
0.450233,0.487419,0.249832
0.097871,0.303883,-0.125879
0.977188,0.329763,-2.158459
0.015213,0.780575,-0.796491
0.214557,0.800458,0.640605
0.490379,0.189212,1.145487
0.696422,0.008377,-0.390786
0.647395,0.014145,0.648239
0.638544,0.422644,-1.132752
0.277119,0.453346,-1.08899
0.739132,0.500496,-0.522062
0.986542,0.518837,0.235752
0.341268,0.128222,1.910585
0.849271,0.411505,0.251231
0.26041,0.844465,0.469586
0.025528,0.409293,1.419513
0.273747,0.939773,-0.249938
0.652857,0.180499,0.107602
0.5308,0.262821,2.89437
0.568643,0.775509,0.627136
0.985153,0.155138,0.997057
0.087648,0.189822,1.929457
0.38352,0.948287,0.160297
0.829374,0.990295,-0.141078
0.391623,0.30425,0.791344
0.78172,0.710231,-1.489926
0.96817,0.964401,-2.256409
0.153735,0.174655,1.103386
0.003235,0.191516,1.080358
0.727901,0.549523,-0.091233
0.370703,0.259174,0.343639
0.069139,0.430518,1.984065
0.845304,0.582116,0.63499
0.807446,0.462745,0.086242
0.419608,0.653895,1.774158
0.81387,0.401419,0.816526
0.629679,0.680156,-1.45512
0.340322,0.833402,-0.048429
0.188876,0.689387,-0.691723
0.374533,0.388846,-2.298423
0.452567,0.959442,0.809198
0.206577,0.190463,2.941551
0.508843,0.791379,2.322118
0.746792,0.196811,0.181788
0.497566,0.733242,-1.463863
0.452537,0.042618,1.126635
0.977691,0.944533,-1.711389
0.758373,0.188861,-0.202887
0.328557,0.793286,0.81715
0.995773,0.207385,-0.787789
0.336355,0.46566,-1.599463
0.544167,0.79411,2.698336
0.477287,0.83125,0.436535
0.572564,0.692363,-2.074407
0.312169,0.047517,2.185321
0.487831,0.910887,2.098676
0.236469,0.776455,0.367369
0.873747,0.7337,-2.390583
0.043351,0.992721,2.713215
0.304097,0.507485,-0.459825
0.114748,0.787778,1.042396
0.355688,0.121645,2.344676
0.022232,0.105745,2.703886
0.053666,0.408652,1.118463
0.773632,0.963317,-0.284049
0.771695,0.996139,-0.679012
0.513405,0.5234,-0.241554
0.676127,0.616495,0.039377
0.130495,0.940185,-2.094683
0.715663,0.204273,1.402225
0.765499,0.570367,-0.006515
0.70338,0.398444,-0.574872
0.990845,0.250797,0.220685
0.264759,0.865751,0.64188
0.170733,0.700328,-0.46534
0.661707,0.870649,2.167527
0.14023,0.003845,0.382658
0.198215,0.672328,0.073868
0.560296,0.056809,-0.872276
0.56968,0.654246,-1.463512
0.427497,0.975387,0.726099
0.745602,0.172869,0.050907
0.014496,0.944869,2.87444
0.916625,0.317098,0.101879
0.059892,0.036439,0.747738
0.138796,0.616571,-0.749767
0.492866,0.080186,1.522382
0.452522,0.094331,3.570467
0.098817,0.135195,-2.002447
0.289265,0.79115,-0.897426
0.796841,0.817334,-1.071971
0.904799,0.5776,0.902404
0.936858,0.230381,1.933287
0.914855,0.488853,-0.207356
0.612894,0.208759,0.27819
0.269139,0.00177,0.588697
0.821378,0.437339,0.206576
0.247135,0.067582,0.887693
0.869673,0.782635,-1.387065
0.84686,0.901701,0.70214
0.906325,0.939406,-1.101199
0.604334,0.621698,0.282217
0.629358,0.374563,-0.839323
0.83743,0.354635,1.411531
0.878157,0.36376,-0.018315
0.643839,0.615503,0.897984
0.769818,0.226322,-0.302593
0.143633,0.709133,-0.567914
0.913207,0.022644,-0.925395
0.722652,0.386435,-0.081943
0.439368,0.230274,1.299834
0.668376,0.809705,1.948077
0.18265,0.674846,0.129734
0.818738,0.587259,0.372403
0.849668,0.189425,-0.231358
0.964843,0.360113,-2.052364
0.864149,0.170352,-0.920487
0.253574,0.189868,1.929288
0.821317,0.678477,-1.543197
0.138582,0.710903,-0.825969
0.569451,0.861128,0.713458
0.614343,0.742901,-1.44944
0.031876,0.112337,2.538875
0.418173,0.146334,0.833064
0.101183,0.115846,-2.592821
0.273411,0.128847,0.807798
0.249744,0.286381,0.128708
0.421286,0.575677,-2.191986
0.921889,0.228779,1.216802
0.363394,0.087663,3.280128
0.224537,0.721904,1.0159
0.167224,0.337102,0.000869
0.91577,0.805844,1.62961
0.511254,0.640787,1.221663
0.05745,0.832685,1.951861
0.582361,0.480415,-1.526139
0.159396,0.739742,0.806942
0.656764,0.721202,-1.537632
0.566705,0.719509,-1.01916
0.425315,0.811276,-1.13976
0.394583,0.379431,0.147751
0.877623,0.797482,-0.556356
0.1196,0.406806,-0.534022
0.278798,0.742245,0.9883
0.195895,0.309438,0.288276
0.657481,0.623651,0.46285
0.640299,0.77026,-0.897802
0.852171,0.83154,-0.235962
0.837736,0.93579,0.120771
0.493614,0.912535,2.013535
0.092866,0.534417,-1.565914
0.970764,0.653315,0.523555
0.111254,0.665583,-0.049845
0.465217,0.852399,-0.956085
0.81326,0.80885,-0.308193
0.184131,0.832883,-0.223974
0.313573,0.39646,-0.187834
0.959243,0.199603,1.435278
0.009552,0.348577,1.018278
0.574823,0.433845,-1.309334
0.279332,0.504189,-1.212646
0.41883,0.688563,0.140106
0.260441,0.660838,-1.444724
0.197269,0.508309,0.016112
0.678431,0.328832,-1.789568
0.322621,0.440131,-2.681413
0.548394,0.573693,0.167237
0.702235,0.56849,0.919061
0.860639,0.714321,-2.39638
0.2215,0.677684,0.544863
0.879286,0.390433,-0.902817
0.595529,0.875257,-0.480706
0.001205,0.606302,-1.39547
0.707256,0.866514,1.148415
0.133654,0.50338,1.743622
0.09279,0.36437,0.653909
0.424704,0.028138,-0.243285
0.165576,0.41825,-0.994489
0.491417,0.406516,1.502243
0.039414,0.901747,-0.008554
0.96379,0.867857,-0.960399
0.330144,0.511727,-0.376268
0.248615,0.541131,-0.989899
0.086351,0.542458,-1.742591
