x,y,predicted values
0.609339,0.798596,0.85686
0.572412,0.91519,0.012691
0.472175,0.139193,1.184002
0.015534,0.248249,0.778901
0.893843,0.062821,0.747558
0.519432,0.977523,1.176351
0.783322,0.601541,-1.340885
0.038682,0.405112,1.004038
0.233631,0.913832,-0.656325
0.437095,0.129473,1.877752
0.941634,0.313848,-1.376573
0.915206,0.710658,-0.18481
0.383551,0.506493,-0.579175
0.656703,0.367453,-0.919819
0.690715,0.820386,2.424622
0.832654,0.188479,0.564395
0.1355,0.939528,-1.958237
0.910369,0.643458,-1.932601
0.17348,0.74316,1.398105
0.623865,0.081132,0.803407
0.425299,0.604196,-0.451729
0.157183,0.104189,-0.988427
0.231128,0.697185,0.301524
0.537148,0.006302,-3.705633
0.369802,0.032242,-0.154573
0.538659,0.224903,1.542089
0.080705,0.054108,-1.182657
0.964584,0.416754,0.599036
0.354864,0.355245,-1.238287
0.389548,0.739406,0.053885
0.712795,0.495705,1.065116
0.273228,0.064851,0.720049
0.037629,0.626123,0.04424
0.831312,0.930144,-0.052442
0.921111,0.619104,-0.703279
0.266224,0.770825,-1.184964
0.685634,0.760876,-0.280418
0.091585,0.932753,0.065258
0.565377,0.133547,-0.980898
0.271458,0.57969,-0.105172
0.664714,0.76022,-0.577367
0.349218,0.55874,-0.477636
0.75729,0.303777,-0.075611
0.807858,0.390356,0.807351
0.524895,0.736507,-0.143102
0.953552,0.12079,-0.403991
0.23328,0.764385,0.170582
0.795819,0.408438,-0.215037
0.383612,0.269825,1.2441
0.141192,0.266209,-0.108285
0.146715,0.700771,0.042142
0.434485,0.666148,0.713371
0.28661,0.754803,-0.151657
0.731762,0.943511,0.946151
0.193408,0.939162,-1.168072
0.942596,0.952392,-2.167131
0.2795,0.441581,-2.514102
0.497902,0.131853,0.108952
0.896315,0.428489,1.023191
0.344778,0.246891,0.737698
0.781796,0.747173,-3.071475
0.42536,0.93817,-0.127286
0.829648,0.89955,0.310866
0.586236,0.33489,0.402363
0.082841,0.24213,0.85497
0.376867,0.164675,-0.234781
0.730846,0.756817,0.073136
0.429374,0.655146,1.71761
0.865721,0.43241,-0.614121
0.281209,0.151751,-0.727713
0.153597,0.4907,0.806563
0.924346,0.188815,3.251971
0.263432,0.578531,-0.402598
0.828382,0.278172,0.343784
0.015396,0.916655,1.072607
0.910307,0.176883,1.390589
0.305669,0.125765,1.66394
0.209339,0.119738,1.501243
0.104723,0.250477,1.208883
0.059113,0.781598,-0.198806
0.891829,0.01239,0.257573
0.239796,0.095552,1.574016
0.463279,0.429694,0.627761
0.896498,0.587396,0.195168
0.924437,0.845182,-0.356336
0.397238,0.982788,0.67592
0.981811,0.511788,0.702571
0.30338,0.298253,-0.829462
0.80763,0.97847,0.717524
0.083558,0.309163,-0.871385
0.516564,0.098329,0.780033
0.983642,0.543603,0.878373
0.515877,0.840604,0.375754
0.359777,0.475471,-1.4148
0.324361,0.3897,-1.021593
0.306294,0.692622,1.382396
0.97116,0.674525,1.370911
0.774228,0.766567,-1.010588
0.42414,0.357458,1.147851
0.971176,0.117113,0.775148
0.17525,0.359136,-0.293921
0.480293,0.340612,1.678615
0.014511,0.639551,0.031763
0.016602,0.601755,-1.616395
0.763317,0.469444,0.402535
0.260365,0.301579,-0.522096
0.361715,0.758801,0.880196
0.705592,0.835279,0.694961
0.786801,0.027375,-0.876759
0.789227,0.177508,1.779591
0.016876,0.625574,-0.444229
0.907881,0.329458,-0.291306
0.544137,0.274708,2.979611
0.126497,0.439414,-1.690973
0.628534,0.176181,-0.08593
0.981491,0.064759,0.996252
0.916411,0.071565,0.95396
0.013458,0.129473,2.438991
0.22443,0.182544,2.532113
0.119127,0.439261,-1.522414
0.719142,0.04918,0.748507
0.687449,0.465354,1.071436
0.241123,0.365362,1.23424
0.867857,0.927596,0.813687
0.889815,0.39939,-0.362248
0.366369,0.299336,0.966781
0.42652,0.505211,-1.514036
0.776608,0.187854,0.078562
0.229282,0.390417,1.330831
0.044205,0.186328,0.542337
0.11043,0.597818,-0.367801
0.673625,0.772656,-0.135333
0.412619,0.078492,3.585804
0.968399,0.680827,1.507979
0.706249,0.313588,-1.441267
0.766583,0.864607,-0.276474
0.525597,0.780209,2.030783
0.538354,0.943771,-1.107506
0.854902,0.681514,-2.067962
0.26154,0.309545,-0.124777
0.580728,0.078691,-0.860696
0.50045,0.317784,0.547019
0.041138,0.286488,0.561961
0.389456,0.108522,2.497787
0.11931,0.050492,1.122617
0.040436,0.440635,3.191552
0.398779,0.72546,-0.388932
0.822873,0.86746,-0.264678
0.092699,0.707179,0.157361
0.155703,0.193805,1.017432
0.660227,0.04921,-0.106792
0.04744,0.864576,-0.695971
0.323903,0.381506,-0.823039
0.470375,0.410407,2.024031
0.417823,0.679896,0.237642
0.201144,0.572839,0.195123
0.571542,0.043641,0.597737
0.354665,0.251652,0.186506
0.298711,0.872251,0.740711
0.455665,0.285466,-1.684223
0.211734,0.060792,0.301828
0.426261,0.347219,0.964813
0.395789,0.162722,0.391396
0.682551,0.087617,-1.461339
0.669139,0.832349,2.985585
0.804593,0.113725,1.154769
0.458534,0.242756,-0.35896
0.6318,0.617456,0.671612
0.453788,0.402579,1.237403
0.339513,0.16083,-2.754068
0.581155,0.642756,-0.546764
0.787533,0.069413,0.325416
0.68127,0.122423,0.081668
0.528206,0.070787,-1.006854
0.328374,0.662593,3.03129
0.68069,0.76054,-0.455911
0.114824,0.948821,-1.667733
0.260761,0.399573,0.138704
0.754192,0.639231,-1.778319
0.400183,0.34641,1.657452
0.888594,0.535393,1.072268
0.164584,0.029725,-0.025092
0.118868,0.95021,-1.708896
0.980346,0.703258,1.441464
0.932158,0.951629,-2.532487
0.54316,0.136477,-0.481587
0.678355,0.333577,-1.475083
0.478172,0.499107,1.769271
0.601236,0.213275,0.02181
0.608576,0.939269,1.960319
0.212634,0.142641,1.089147
0.375525,0.203174,-1.758833
0.012192,0.370382,1.062796
0.34049,0.334371,0.552098
0.943679,0.558343,2.426048
0.795315,0.694179,-0.595244
0.001175,0.407279,1.054752
0.520745,0.804181,2.223705
0.052888,0.807874,0.573608
0.701656,0.320897,-1.128386
0.706889,0.550774,0.889549
0.515862,0.457145,0.360013
0.068482,0.70869,-0.744172
0.88069,0.723568,-2.137447
0.876463,0.457649,-0.647185
0.876417,0.847883,0.713403
0.537545,0.615488,1.691722
0.858564,0.939422,0.29643
0.128771,0.200244,0.384571
0.046113,0.054337,-0.270854
0.356893,0.312276,0.128303
0.951324,0.512627,-0.740662
0.084245,0.684108,-0.514846
0.217441,0.942763,-1.075186
0.424491,0.774884,-0.289924
0.023224,0.638132,0.233953
0.055344,0.240391,0.49967
0.648859,0.930877,2.392477
0.141421,0.38088,-0.685949
0.678889,0.833799,2.852297
0.222568,0.093568,2.009413
0.313771,0.822126,-0.058757
0.033539,0.492775,-0.063678
0.623346,0.736492,-0.970931
0.278874,0.878416,-0.221884
0.817853,0.424262,0.344191
0.175433,0.817502,0.26396
0.607492,0.803845,1.181892
0.786618,0.213825,0.357606
0.748104,0.077806,-0.403111
0.06981,0.422293,1.368595
0.857572,0.810117,-0.648604
0.450706,0.23859,0.214886
0.125612,0.819226,-1.139368
0.760616,0.53724,-0.166347
0.866484,0.577874,1.217518
0.39353,0.66537,0.519792
0.368276,0.593469,0.341287
0.648875,0.739559,-1.206257
0.452125,0.656229,0.671203
0.133379,0.476112,0.389426
0.798795,0.589273,-0.088675
0.798764,0.318547,0.774746
0.026795,0.691722,-0.612151
0.070512,0.54876,-1.509097
0.774838,0.92134,0.028855
0.638407,0.751415,-1.224695
0.545663,0.246616,2.37971
0.730388,0.78088,0.656201
0.998825,0.424659,-0.305422
0.371191,0.271321,1.081426
0.446784,0.913558,0.889707
0.280308,0.180774,0.485619
0.300572,0.145174,-0.047538
0.07248,0.668437,0.335258
0.300832,0.996765,-0.596458
0.780652,0.855604,-1.15538
0.240436,0.490394,-1.22925
0.432746,0.674678,0.208322
0.044556,0.247486,0.809963
0.571832,0.145113,-0.840636
0.308583,0.029572,2.516491
0.08661,0.057679,-1.195874
0.432166,0.700786,0.564724
0.20264,0.112596,1.328816
0.429831,0.075624,4.12076
0.854475,0.290684,-0.854775
0.001678,0.459648,0.846439
0.94612,0.25655,2.008191
0.526833,0.033478,-1.210638
0.02327,0.425101,2.003711
0.993713,0.264195,0.122618
0.115892,0.409476,-0.497065
0.205219,0.933165,-1.635682
0.856168,0.502403,0.399829
0.64535,0.350561,-0.328127
0.15874,0.837339,0.329547
0.490578,0.76463,0.007344
0.124453,0.563256,-0.17141
0.094347,0.743587,-0.628472
0.348196,0.334356,0.096093
0.155108,0.602579,-0.667188
0.618799,0.15581,-0.309692
0.41529,0.320272,-0.398592
0.96083,0.978897,-2.412702
0.180606,0.793256,2.127916
0.579599,0.568109,-2.435707
0.787533,0.822736,-1.400967
0.02742,0.289723,1.750068
0.026429,0.31046,0.984839
0.498436,0.456596,-0.146543
0.013855,0.40441,0.916328
0.58143,0.934493,0.68129
0.791287,0.017426,-0.569934
0.503685,0.259617,1.811958
0.710475,0.11133,-0.250163
0.345113,0.311498,-0.020927
0.077745,0.860151,0.865863
0.7411,0.788678,0.494157
0.787701,0.406729,-0.40901
0.379126,0.820783,-0.765576
0.744778,0.208743,-0.279224
0.477256,0.999435,-0.289264
0.299397,0.74342,0.017303
0.071885,0.109499,-2.720954
0.349615,0.507225,-0.575263
0.348302,0.109361,2.322228
0.998627,0.27042,0.657467
0.637415,0.122774,0.557319
0.912154,0.0972,0.122824
0.826352,0.588312,0.179902
0.59379,0.240681,-0.279179
0.202625,0.961166,-1.3548
0.677104,0.966629,1.209096
0.86244,0.117678,-0.390201
0.183398,0.972351,-1.225979
0.345861,0.590524,-1.812637
0.551339,0.914244,0.177072
0.070665,0.778393,-0.23826
0.272435,0.449592,-1.138739
0.557748,0.186114,0.813779
0.298207,0.833677,-0.391719
0.119753,0.327581,-0.385989
0.283848,0.352834,-0.049066
0.886687,0.549493,0.700364
0.030854,0.092821,1.61975
0.221164,0.114611,2.148385
0.806119,0.636408,-0.186453
0.070466,0.825895,1.278197
0.252766,0.341283,1.082955
0.816449,0.028138,0.165192
0.824887,0.142885,-0.268957
0.85536,0.092256,-1.731574
0.545769,0.864332,1.108458
0.720684,0.562371,-0.546972
0.894713,0.779843,0.549067
0.892363,0.275135,-1.151723
0.371283,0.626261,1.055119
0.590402,0.436103,-1.327299
0.155886,0.675212,-0.823293
0.599878,0.554208,-1.000578
0.427207,0.433478,0.941118
0.041154,0.95462,3.801755
0.409781,0.023789,0.022641
0.974533,0.882292,-0.189386
0.750546,0.528191,-0.609548
0.847166,0.782788,0.172927
0.26862,0.558679,0.186406
0.325734,0.887846,-1.534038
0.431754,0.240772,1.471824
0.379583,0.672358,1.04369
0.865126,0.605524,-0.039837
0.741543,0.024506,0.223895
0.133623,0.462776,-1.714681
0.798642,0.641825,-0.920572
0.596551,0.996124,-1.152875
0.578851,0.415152,-0.16632
0.883482,0.845212,0.681309
0.674769,0.507454,0.502888
0.926757,0.704494,0.786152
0.801434,0.964187,-0.206626
0.725734,0.821637,0.160678
0.441382,0.363729,0.567848
0.42742,0.079484,4.179417
0.313115,0.176379,-1.406036
0.74139,0.695796,-0.851413
0.52134,0.093416,0.276475
0.378866,0.469673,-1.340952
0.516197,0.435218,-0.035111
0.123262,0.191806,0.503386
0.439658,0.62678,0.190642
0.909743,0.901717,0.227357
0.131121,0.670878,-1.00789
0.736629,0.079591,0.149722
0.050202,0.367697,1.651704
0.063416,0.085313,-1.684989
0.607279,0.894285,1.081533
0.991897,0.202701,-0.908078
0.68188,0.888579,0.341203
0.059373,0.841733,1.031018
0.62974,0.516258,0.02972
0.067689,0.634653,0.616813
0.917525,0.330388,-1.40141
0.853376,0.703227,-2.087691
0.395132,0.028305,-1.000984
0.195499,0.23949,-0.077956
0.111177,0.071183,-0.481803
0.138201,0.491478,1.133136
0.733623,0.024735,-0.260161
0.086732,0.738369,-0.279982
0.912764,0.739284,-0.869645
0.484733,0.487816,0.947739
0.817853,0.321492,0.872133
0.544381,0.889494,2.59421
0.095552,0.086351,-2.498423
0.410269,0.048753,0.74851
0.251102,0.071153,0.690663
0.834379,0.366125,1.496188
0.707195,0.16527,0.767278
0.780179,0.831617,-1.658051
0.600748,0.568338,-1.696994
0.408637,0.89778,-0.991896
0.408392,0.076539,3.127219
0.735332,0.229313,-0.739243
0.962463,0.540322,0.950879
0.908156,0.129732,-0.795568
0.113832,0.965438,-1.737889
0.441627,0.951171,0.472
0.228794,0.645853,-0.383796
0.471565,0.614557,-0.360773
0.581796,0.288441,1.275912
0.828824,0.032181,0.44132
0.77612,0.859785,-0.686584
0.089891,0.93727,-0.594412
0.89955,0.995621,0.241414
0.471855,0.851255,-0.645376
0.544182,0.708171,-1.672559
0.326421,0.09366,2.222612
0.193454,0.016831,-0.674236
0.588617,0.789746,0.288153
0.859754,0.046708,0.626005
0.037583,0.077394,0.663187
0.872709,0.813764,-0.563961
0.3832,0.618662,0.875602
0.99263,0.455314,-0.218293
0.819104,0.077501,0.83273
0.422187,0.216495,1.406038
0.43418,0.153368,0.098779
0.062165,0.170809,0.288572
0.038224,0.424567,2.334159
0.815427,0.96762,-0.651082
0.863233,0.223117,0.518895
0.071382,0.544518,-1.659374
0.008698,0.152529,1.36673
0.984527,0.39469,-0.521665
0.960266,0.08159,-0.558295
0.628809,0.083589,0.704551
0.773678,0.985733,0.052883
0.50515,0.879133,0.059324
0.022736,0.222217,-0.911812
0.276158,0.603586,-0.197418
0.584253,0.170596,0.849784
0.509361,0.678218,0.256224
0.236591,0.510887,-1.308953
0.692195,0.520485,1.468087
0.422766,0.043824,1.42777
0.439673,0.390646,0.354237
0.204532,0.721614,0.942688
0.385183,0.054749,1.44068
0.7075,0.57351,0.30975
0.830289,0.273289,0.219448
0.327504,0.773709,0.706177
0.060761,0.354208,0.553632
0.638712,0.292515,-1.390474
0.745144,0.107759,-0.397044
0.24477,0.960189,-0.420191
0.118761,0.639261,-1.005262
0.48072,0.960388,0.409353
0.284398,0.902892,-0.200557
0.823438,0.869871,-0.139289
0.144442,0.532219,-0.061628
0.331868,0.855818,-1.428285
0.694469,0.223514,0.554623
0.97351,0.615534,-0.198834
0.490318,0.649851,1.311074
0.392828,0.749187,0.933029
0.207691,0.448386,-0.198881
0.123247,0.239811,-0.093898
0.36672,0.648402,0.5194
0.535821,0.924392,-0.386098
0.777432,0.235691,1.34064
0.996277,0.910109,-0.377069
0.346441,0.154635,-2.456869
0.128756,0.404425,-0.898005
0.078187,0.583413,0.141285
0.361349,0.093874,3.128004
0.385138,0.91632,-0.031999
0.280781,0.569863,-0.256028
0.807385,0.185168,1.670222
0.529137,0.198108,-0.031244
0.840635,0.14078,-0.693115
0.36875,0.739223,0.421179
0.011124,0.093751,2.478695
0.221195,0.212406,1.541314
0.795621,0.568124,0.537648
0.644266,0.862715,1.516249
0.265888,0.423346,-1.773361
0.814786,0.248798,1.661481
0.152117,0.823743,-0.036864
0.561166,0.601816,-0.299156
0.276402,0.069413,0.460223
0.925154,0.893721,0.453162
0.922621,0.343267,-1.79844
0.7561,0.30071,-0.328048
0.936355,0.50515,0.365184
0.717098,0.803235,1.209462
0.591791,0.764187,-0.539286
0.151339,0.363882,-0.128396
0.333257,0.69926,1.198907
0.775647,0.47274,0.450907
0.08632,0.118791,-2.872266
0.708492,0.598444,-0.088546
0.791882,0.403647,-0.222532
0.557107,0.57171,-0.363605
0.405524,0.923598,-1.06965
0.723125,0.645319,-1.127632
0.094392,0.719432,0.092114
0.840345,0.40177,0.297539
0.99646,0.210483,-0.866463
0.431327,0.836713,-1.475571
0.458793,0.509438,1.310407
0.032197,0.717586,-0.825506
0.806775,0.090806,1.748937
0.514488,0.342245,-0.602156
0.73962,0.758511,-0.092317
0.934554,0.832227,0.05497
0.543832,0.173602,-0.075896
0.435508,0.156802,0.403867
0.775219,0.078355,0.108973
0.515694,0.555795,-0.268845
0.264271,0.869429,0.394578
0.306157,0.008667,1.463349
0.4421,0.900786,0.646084
0.787304,0.989441,0.198628
0.031785,0.294163,1.224077
0.323873,0.5355,-2.420477
0.121416,0.432227,-1.509101
0.417899,0.60473,0.314278
0.282429,0.050629,1.423801
0.852522,0.471229,-2.602682
0.586435,0.82388,0.415063
0.877714,0.854734,1.347224
0.617655,0.074296,0.352442
0.831418,0.226581,0.536407
0.286122,0.936629,-1.166526
0.856138,0.533562,0.739909
0.758618,0.992569,-0.611058
0.660349,0.032685,0.643424
0.187182,0.126558,0.18705
0.766613,0.212177,-0.879147
0.136156,0.250507,0.699132
0.364599,0.797498,-0.586253
0.408621,0.834607,-2.295403
0.829282,0.779553,-0.27447
0.719692,0.800565,1.398379
0.35816,0.732891,1.064742
0.734371,0.847288,-0.69851
0.353109,0.036713,0.447043
0.076783,0.744854,0.243888
0.264622,0.447715,-0.923264
0.616876,0.502708,-0.411509
0.141543,0.051408,0.552503
0.955642,0.448112,-0.269261
0.886305,0.48217,-1.556971
0.35639,0.394797,-3.391452
0.436347,0.281392,-0.452062
0.616892,0.788495,0.141782
0.602701,0.972396,-0.55541
0.156451,0.079393,1.232345
0.508827,0.177768,0.666244
0.714351,0.352544,-0.764798
0.015869,0.533562,0.158523
0.474311,0.441382,0.189569
0.89279,0.433494,1.031649
0.013138,0.478111,0.2492
0.607401,0.681163,-1.195612
0.643732,0.221729,0.098257
0.008301,0.927596,1.781801
0.535698,0.780819,2.155147
0.602823,0.460395,-1.692577
0.904723,0.539147,0.086903
0.238804,0.904372,-0.600565
0.71165,0.942794,0.105744
0.08426,0.690242,-0.563074
0.419547,0.725383,-0.462648
0.15053,0.355459,0.176122
0.780163,0.919402,0.250931
0.125612,0.611429,-0.737901
0.939834,0.547341,1.7561
0.183383,0.514382,-0.528258
0.286244,0.590112,-0.661489
0.445365,0.562814,-1.547979
0.380545,0.545892,-1.960958
0.599832,0.81413,1.088668
0.734234,0.827497,-1.096142
0.06688,0.030503,0.84907
0.619165,0.906462,2.338829
0.586603,0.647242,-0.682897
0.074815,0.720562,-0.276464
0.233402,0.566812,-0.774636
0.583841,0.851682,0.181615
0.081132,0.493111,0.751025
0.83949,0.658732,-1.110277
0.497246,0.103349,1.449123
0.563775,0.055695,-0.297372
0.195666,0.603632,-1.435778
0.404578,0.97055,0.431622
0.623438,0.297749,-1.307911
0.291417,0.250156,-0.835389
0.459556,0.690471,-1.289296
0.424872,0.126635,1.785379
0.371725,0.213779,-0.705807
0.653773,0.164889,-0.245642
0.153719,0.715312,0.897646
0.589425,0.308873,0.717371
0.438636,0.892195,0.312739
0.609628,0.321111,0.414476
0.790784,0.216144,0.596663
0.60972,0.095827,0.310193
0.318654,0.383474,-0.643988
0.253498,0.791363,-1.05025
0.249546,0.866896,0.443478
0.096788,0.790646,0.173215
0.698817,0.017487,0.379057
0.095323,0.698329,-0.200122
0.077714,0.646693,0.706669
0.384115,0.855558,-0.513625
0.950759,0.275364,1.538544
0.789868,0.093553,1.839238
0.004532,0.35845,1.016476
0.638422,0.716228,-2.012936
0.400549,0.32015,0.066328
0.777127,0.680735,-1.746768
0.101167,0.138216,-1.129624
0.911864,0.902174,0.270154
0.651621,0.888441,0.812309
0.232456,0.463584,-0.61262
0.323095,0.949645,-1.32684
0.625193,0.209827,0.913771
0.152743,0.027726,0.225308
0.759167,0.217197,-0.727897
0.433799,0.984771,-0.015144
0.84712,0.662135,-0.911452
0.757824,0.411414,-0.267893
0.723857,0.128618,0.154988
0.328115,0.480522,-0.743271
0.460288,0.304646,-1.513099
0.052842,0.567834,-0.156425
0.706294,0.36788,-0.514043
0.59144,0.215549,0.263139
0.212467,0.630228,-0.78675
0.610376,0.934173,2.100308
0.669139,0.560693,0.960465
0.164141,0.495552,0.815997
0.194598,0.468498,-0.756795
0.789349,0.007111,-0.034387
0.105638,0.667231,-0.097913
0.486885,0.834409,-0.145036
0.323384,0.216648,-0.709252
0.248692,0.92575,-0.723895
0.605127,0.70074,-0.733999
0.733471,0.273274,-0.440943
0.477516,0.78352,-0.623692
0.155535,0.754681,0.512796
0.924178,0.740169,-0.894898
0.132708,0.09366,-0.075778
0.282887,0.507469,-1.349655
0.519478,0.758297,1.758636
0.747219,0.380774,0.009159
0.429252,0.234577,1.647919
0.587289,0.836866,0.419956
0.04181,0.122744,1.352979
0.195575,0.224445,0.227064
0.295644,0.124636,1.720165
0.612314,0.841123,0.90275
0.144656,0.697353,-0.261422
0.549584,0.695308,-0.986574
0.541466,0.991272,-1.343696
0.509422,0.829633,1.076017
0.280446,0.3178,-0.550068
0.397269,0.32932,0.636965
0.728588,0.444587,1.349118
0.722301,0.91722,-1.330617
0.675334,0.665507,-0.175414
0.722576,0.496834,-0.249818
0.103319,0.436713,-0.648396
0.065171,0.40235,0.29818
0.607828,0.715801,-0.73392
0.131151,0.840589,0.161455
0.134691,0.57615,-0.509822
0.471138,0.054612,1.797833
0.826581,0.283391,0.596165
0.448478,0.900465,0.847409
0.221576,0.439887,0.125895
0.740764,0.816648,-0.627708
0.375418,0.654749,0.712504
0.330571,0.835355,-0.829773
0.943496,0.359396,-1.127731
0.914519,0.390295,-0.785875
0.783566,0.813855,-1.180467
0.872404,0.8934,1.557848
0.965881,0.219684,1.798911
0.064607,0.727321,-0.16966
0.524422,0.419333,1.244603
0.681468,0.94229,0.979467
0.699565,0.449104,0.169515
0.178851,0.41532,-0.848085
0.274708,0.922347,-0.881796
0.873564,0.183291,0.626574
0.070497,0.457786,1.976949
0.376699,0.909483,0.109076
0.60354,0.299825,0.712234
0.046433,0.223285,0.111852
0.051499,0.941695,2.764646
0.15845,0.478431,-0.575397
0.815152,0.2327,0.944868
0.31928,0.633265,0.581858
0.09984,0.098131,-1.923752
0.762448,0.935409,0.080541
0.46772,0.462577,0.461767
0.974289,0.277348,0.968323
0.752575,0.338659,0.087329
0.060426,0.585626,-0.080264
0.255421,0.361639,0.984351
0.837858,0.327367,1.839202
0.440558,0.16643,0.983982
0.363775,0.227344,0.547933
0.75816,0.87982,-0.609288
0.31487,0.842588,-0.966769
0.280552,0.172213,0.161282
0.543282,0.950164,-1.320599
0.128298,0.93138,-2.165527
0.62826,0.205509,1.477322
0.970153,0.297856,-0.135826
0.679179,0.870542,1.827955
0.43711,0.4056,0.289524
0.379568,0.86041,-0.628873
0.234638,0.953536,-0.658332
0.665461,0.615274,0.24138
0.552682,0.817746,0.845313
0.766903,0.19379,-0.572561
0.112749,0.578225,-0.657219
0.662409,0.000855,-0.941964
0.709728,0.048859,0.824887
0.996445,0.958206,-2.000951
0.652873,0.05478,-0.432082
0.79266,0.374243,0.538556
0.392386,0.034775,-1.11671
0.403891,0.254124,0.778002
0.57174,0.490852,-1.658639
0.114366,0.899489,0.117476
0.838727,0.456535,-1.959357
0.191531,0.97351,-1.705535
0.948638,0.922744,-0.398949
0.94078,0.480446,0.072412
0.927459,0.757321,1.43513
