x,y,predicted values
0.852506,0.268833,2.750012
0.960235,0.341817,-0.048659
0.75082,0.698116,-1.487946
0.682673,0.349615,0.815953
0.49984,0.061616,6.81818
0.674739,0.179141,4.128311
0.064775,0.943893,1.678023
0.002228,0.92668,1.23779
0.337789,0.731289,2.185694
0.175265,0.491676,2.236721
0.555856,0.97174,0.47531
0.192386,0.629465,-0.650941
0.230518,0.797559,0.473383
0.524605,0.824292,1.075375
0.424414,0.423529,0.765695
0.135714,0.215717,0.976399
0.529274,0.265202,11.014838
0.309545,0.316625,3.366182
0.369314,0.531487,-3.25841
0.188693,0.394812,2.115895
0.925475,0.421485,2.145765
0.834241,0.393805,3.625034
0.207492,0.883513,0.15957
0.191196,0.402777,1.828279
0.204227,0.568551,0.803731
0.275196,0.406439,2.186308
0.866835,0.757137,-6.006955
0.601678,0.937865,3.179776
0.240497,0.851728,0.871411
0.892775,0.004303,0.801445
0.466224,0.260624,2.898379
0.589441,0.943404,1.878727
0.45214,0.645472,0.129489
0.563775,0.750805,-0.697059
0.862348,0.052522,1.438932
0.464759,0.676738,0.194021
0.978363,0.977737,-4.455868
0.246265,0.034745,0.401382
0.189761,0.215488,2.021005
0.378485,0.081605,12.02318
0.296574,0.016648,2.328998
0.338155,0.270665,3.439474
0.781857,0.949554,0.023674
0.1364,0.241154,1.666504
0.696193,0.774746,-0.443771
0.463218,0.341741,4.234221
0.030106,0.274174,2.776102
0.733867,0.013352,0.35102
0.352422,0.464683,-1.241559
0.645274,0.885313,3.005005
0.663447,0.020798,1.233116
0.001633,0.705379,1.650855
0.731121,0.261433,3.904331
0.040558,0.349645,2.748879
0.014298,0.903273,0.238342
0.402396,0.960174,-0.084588
0.71931,0.658106,-0.46318
0.321202,0.661311,0.165184
0.123278,0.902358,0.35116
0.959213,0.294774,2.441915
0.482887,0.966217,0.674239
0.309361,0.766842,0.838624
0.521614,0.30457,5.799784
0.898207,0.165225,1.189521
0.394614,0.095872,13.559397
0.185443,0.515648,1.406495
0.64947,0.632761,0.625363
0.337499,0.52372,-1.730995
0.844495,0.074678,0.423075
0.148257,0.323552,1.588245
0.931212,0.960174,-1.782468
0.87866,0.809857,-2.988532
0.741756,0.819425,-0.326043
0.787518,0.910292,-0.030641
0.52639,0.462608,3.150806
0.633341,0.658747,-0.404494
0.275578,0.256626,3.814472
0.44416,0.009491,4.287936
0.577447,0.864317,1.535252
0.498543,0.382605,4.99433
0.270253,0.047684,1.64695
0.873579,0.917479,0.636621
0.356161,0.627283,-1.221385
0.707805,0.859556,1.740986
0.456657,0.900893,0.266288
0.622278,0.027405,2.638351
0.23621,0.798688,0.530405
0.376226,0.170626,4.41329
0.17113,0.918441,-0.454877
0.036286,0.455695,6.464568
0.313756,0.234897,3.534873
0.670115,0.378729,0.840542
0.843687,0.549432,0.962494
0.316808,0.342824,4.13331
0.009598,0.409842,3.874477
0.581277,0.338277,4.696934
0.342428,0.1552,3.056189
0.677363,0.355413,0.750078
0.662318,0.570764,0.453807
0.14966,0.972656,-0.747418
0.590723,0.209842,6.250363
0.681468,0.533822,1.917522
0.115602,0.819303,-0.356144
0.251637,0.35964,4.85878
0.447257,0.931289,0.248834
0.975494,0.707561,1.057519
0.798505,0.555886,1.243554
0.140642,0.130755,-1.392274
0.108568,0.870283,1.03724
0.398749,0.798322,0.600496
0.663844,0.724239,-1.515928
0.899336,0.032532,1.084092
0.137652,0.986419,-0.325223
0.525734,0.383658,4.190317
0.426261,0.383871,1.743086
0.612711,0.489403,-0.041716
0.486275,0.110842,21.912319
0.402304,0.758145,1.356715
0.54316,0.656397,-0.283066
0.768658,0.940658,0.560686
0.982773,0.523293,1.575093
0.339117,0.716152,1.661435
0.659434,0.337163,0.621132
0.207889,0.829358,0.224941
0.285573,0.227726,4.973887
0.278645,0.015198,1.473959
0.901732,0.650401,-1.149447
0.331823,0.234318,3.073117
0.360754,0.416754,-0.977044
0.018601,0.854749,-0.059627
0.010758,0.965362,4.114462
0.080262,0.283223,3.517353
0.749828,0.343206,1.639742
0.713191,0.157153,3.240536
0.867781,0.189456,1.694145
0.930587,0.8748,-0.014722
0.912154,0.978775,-1.268947
0.901244,0.952651,-0.328102
0.185458,0.320592,2.490401
0.035767,0.855436,-0.58769
0.286824,0.866392,0.716441
0.247486,0.526421,-0.096006
0.191684,0.076341,-0.015116
0.584619,0.296742,7.802523
0.47042,0.967605,0.528427
0.989563,0.571206,2.036883
0.470756,0.703517,-0.595212
0.282185,0.49778,-0.945482
0.074144,0.726207,0.033216
0.530739,0.391272,3.618648
0.444785,0.263249,3.73733
0.212314,0.3075,3.272604
0.979492,0.501183,0.998958
0.728725,0.382666,0.759322
0.139467,0.178347,0.130901
0.002182,0.499306,4.202088
0.534752,0.007248,0.06773
0.4215,0.824491,-0.728917
0.814649,0.280537,6.592483
0.603311,0.243244,4.789834
0.261372,0.048402,1.605197
0.689326,0.903212,1.385729
0.900206,0.296727,3.473804
0.108598,0.092836,-0.86223
0.295186,0.479576,-0.474118
0.098756,0.786465,-0.108277
0.122393,0.630549,0.811204
0.318486,0.43032,-0.203314
0.060838,0.498314,3.65447
0.519265,0.000305,1.298472
0.163287,0.94049,-0.384721
0.791684,0.117159,2.206232
0.495186,0.573175,-0.720596
0.938781,0.345602,0.665174
0.179263,0.564462,0.837726
0.936263,0.101442,0.523754
0.663584,0.242679,5.399801
0.944518,0.843885,-0.210145
0.435523,0.064759,18.289478
0.008133,0.002686,-2.295505
0.978119,0.223285,2.893877
0.542733,0.464256,3.456569
0.952193,0.702144,0.190946
0.45742,0.258488,3.523689
0.069337,0.909682,1.05668
0.313207,0.894514,-0.377253
0.931655,0.401617,1.350214
0.334173,0.972702,-1.626731
0.748501,0.465385,2.023216
0.493889,0.957412,1.275214
0.855344,0.639124,-0.185244
0.2907,0.693584,-0.941826
0.042802,0.407324,4.184692
0.012665,0.176806,2.5227
0.933639,0.949416,-1.193778
0.348562,0.888228,-0.143852
0.573648,0.541543,-0.827763
0.232288,0.594827,-1.122664
0.402289,0.183825,4.98449
0.57348,0.290257,8.606727
0.31812,0.678798,0.348712
0.833234,0.312886,5.556042
0.216114,0.289876,3.491964
0.324178,0.265339,3.40169
0.433768,0.887556,-0.922856
0.906355,0.705806,-1.792582
0.829755,0.178775,1.775543
0.963607,0.631357,0.728965
0.976761,0.561654,2.62712
0.205188,0.692592,-1.03504
0.094194,0.647318,1.298378
0.471626,0.285435,2.261144
0.296773,0.207523,3.911421
0.502571,0.407813,4.783573
0.381689,0.433127,-0.919403
0.232868,0.216831,4.861486
0.414527,0.223453,6.388269
0.052674,0.740185,-0.189626
0.302129,0.278874,1.957705
0.554299,0.369284,3.570767
0.561639,0.206653,6.569069
0.840177,0.719371,-3.975918
0.222126,0.268376,4.4292
0.233234,0.422232,2.700737
0.868742,0.947784,0.585753
0.737713,0.651362,-0.731153
0.046265,0.569482,2.300681
0.434882,0.922621,-0.285274
0.970123,0.013855,0.945879
0.717159,0.063676,2.09561
0.789868,0.762493,-4.169351
0.518776,0.558694,0.094182
0.181231,0.060838,0.354529
0.895476,0.354665,3.482901
0.165118,0.03714,0.214851
0.562432,0.132906,2.914335
0.952483,0.003113,0.1139
0.710658,0.942748,1.72098
0.248569,0.202258,5.911612
0.91342,0.907439,0.357399
0.88838,0.467811,0.80682
0.009201,0.559243,2.146284
0.260517,0.355535,4.5551
0.572366,0.161349,5.065168
0.006302,0.425376,4.834338
0.568811,0.007553,0.14198
0.258503,0.524819,-0.363949
0.17319,0.957183,-0.559704
0.469673,0.20441,5.829902
0.301625,0.579095,-2.240782
0.58912,0.834165,0.996937
0.251743,0.941558,-0.630879
0.647379,0.437583,0.735541
0.289464,0.827314,0.674742
0.060578,0.620706,1.875055
0.612131,0.401556,0.66172
0.990433,0.472297,0.840807
0.951156,0.577249,3.04867
0.781216,0.896757,-0.30401
0.171405,0.86215,1.397213
0.737163,0.984863,2.806047
0.514885,0.91957,1.243626
0.690501,0.371145,0.438953
0.85417,0.495125,0.2559
0.019516,0.240558,1.900349
0.937865,0.886229,0.054252
0.399374,0.563729,-3.376614
0.128374,0.568383,1.96669
0.319249,0.073838,6.303863
0.077699,0.270237,3.494981
0.042542,0.60351,1.906646
0.55967,0.449485,1.69747
0.997864,0.719417,0.70943
0.197345,0.579599,0.665659
0.198337,0.559213,0.442168
0.312276,0.724758,0.589045
0.362768,0.673808,0.388341
0.011795,0.316716,3.533702
0.211856,0.303761,3.291228
0.453529,0.374594,2.492888
0.780621,0.44567,1.262771
0.924636,0.944701,-1.24671
0.574289,0.597177,-0.806984
0.371237,0.927626,-0.107683
0.251835,0.8103,0.097639
0.63122,0.106508,3.662118
0.954482,0.774502,0.270112
0.262898,0.281346,3.008035
0.726619,0.954604,2.579501
0.735836,0.901472,0.01793
0.441657,0.042771,8.111738
0.994568,0.69662,1.68696
0.886412,0.574578,2.289503
0.508766,0.860441,0.038612
0.864729,0.188724,1.601335
0.474907,0.261433,2.962278
0.959472,0.74168,0.239678
0.572488,0.589502,-1.061541
0.21178,0.626596,-1.026111
0.238819,0.23888,5.487496
0.773266,0.034821,0.02799
0.577249,0.804349,0.902682
0.420203,0.315724,3.459973
0.293843,0.276677,2.145038
0.552346,0.41117,2.078389
0.210315,0.683833,-0.919022
0.444724,0.638682,-0.06783
0.882719,0.544152,1.368168
0.981292,0.268208,2.724405
0.4056,0.209766,6.239506
0.883864,0.697704,-3.542158
0.600244,0.508415,-0.185149
0.436439,0.840314,-1.811898
0.081407,0.792355,-0.372091
0.854658,0.442802,0.69659
0.702678,0.343511,0.817755
0.34815,0.934188,-0.37884
0.763333,0.283192,4.334651
0.616251,0.403449,0.708106
0.123583,0.877501,0.713383
0.878828,0.194598,2.199297
0.678462,0.770535,-0.524935
0.016358,0.682841,1.181539
0.405402,0.256382,4.306103
0.717174,0.571496,1.03563
0.479149,0.793103,-0.391506
0.035645,0.370123,5.002347
0.182544,0.851484,0.661299
0.813428,0.380636,3.844334
0.256596,0.687648,-1.791955
0.777111,0.368444,2.132914
0.111315,0.241215,1.988418
0.821393,0.499779,0.266426
0.790234,0.476158,1.197028
0.440436,0.670207,0.784482
0.415396,0.820203,-0.693407
0.796536,0.692378,-1.570916
0.273381,0.483192,-0.458583
0.06038,0.723552,0.052872
0.347143,0.02678,2.023291
0.371786,0.14873,6.212597
0.534783,0.430121,3.274179
0.529625,0.871687,1.5415
0.816648,0.450889,1.177747
0.916243,0.629404,0.288325
0.877546,0.200656,2.361939
0.377249,0.750332,1.899541
0.398871,0.582574,-2.709784
0.056382,0.750607,-0.166666
0.715785,0.965499,3.337969
0.452842,0.480552,0.802509
0.069764,0.254368,2.32834
0.839704,0.615152,0.755988
0.177417,0.156878,0.088933
0.220676,0.338857,5.227426
0.312306,0.725566,0.557082
0.746136,0.230869,3.270937
0.531716,0.866148,1.333639
0.581842,0.053269,2.492767
0.254154,0.741573,0.981546
0.914473,0.428717,2.373613
0.142763,0.584176,1.159205
0.497597,0.309316,4.319262
0.46453,0.140352,18.35911
0.779446,0.617304,-1.301011
0.078126,0.195468,2.627267
0.003586,0.553368,2.309901
0.202365,0.882414,0.249225
0.318578,0.812207,1.242736
0.967712,0.652247,0.954722
0.680217,0.712474,-1.176091
0.444831,0.230198,6.224208
0.626841,0.086595,2.697018
0.336721,0.77847,1.989899
0.568658,0.569116,-1.14736
0.89453,0.769406,-2.765716
0.564553,0.764218,0.15897
0.947601,0.317159,1.081599
0.061524,0.702434,0.084907
0.115435,0.50837,4.404631
0.491554,0.15314,10.238931
0.326146,0.748363,1.417358
0.859464,0.03035,1.458188
0.157656,0.354452,2.178875
0.004486,0.099702,1.409267
0.81622,0.896742,-0.270716
0.29015,0.170504,3.467909
0.183154,0.432273,1.873693
0.879591,0.634607,-0.20876
0.25037,0.939605,-0.81256
0.109789,0.441154,2.707861
0.805753,0.184833,3.51015
0.532723,0.003754,0.009673
0.619196,0.718441,-1.361462
0.944381,0.760143,-0.411965
0.637644,0.809537,1.576427
0.806729,0.285374,7.267111
0.139361,0.124147,-1.559698
0.340429,0.5608,-2.835731
0.898833,0.773205,-2.275891
0.803815,0.123323,1.759931
0.537148,0.252705,10.407763
0.548653,0.46772,2.821122
0.534417,0.491798,2.071216
0.583566,0.8336,0.998626
0.956451,0.953613,-1.551441
0.961471,0.191348,3.121766
0.659297,0.505196,0.416158
0.41532,0.151781,10.236233
0.336309,0.954269,-1.277143
0.703639,0.048814,1.841985
0.17084,0.942473,-0.450993
0.392432,0.165881,6.243559
0.53434,0.433753,3.395995
0.259129,0.944778,-0.445271
0.935851,0.216434,5.566759
0.273716,0.209476,5.532165
0.503334,0.308156,4.926787
0.194415,0.615274,-0.733515
0.400839,0.466773,-1.091949
0.661158,0.901778,2.630457
0.622126,0.208438,6.660782
0.557885,0.430732,1.822043
0.912352,0.961364,-1.120661
0.292561,0.228519,4.178745
0.894636,0.199207,3.143122
0.567269,0.84242,0.669585
0.115602,0.425864,2.643632
0.205417,0.787823,0.795777
0.93611,0.309483,2.142806
0.722225,0.182498,4.263665
0.543618,0.696544,-0.526033
0.184237,0.871519,1.625999
0.111406,0.479667,5.228052
0.46923,0.255177,3.123007
0.04065,0.692515,0.300121
0.108507,0.641428,0.560606
0.651743,0.314611,1.165093
0.645624,0.230732,5.650701
0.848295,0.523445,0.883774
0.813291,0.822766,-2.397559
0.639216,0.31931,1.59407
0.97145,0.476524,1.082804
0.516304,0.194903,5.518754
0.020768,0.798749,-0.188222
0.028504,0.019745,-2.315904
0.795148,0.452537,1.547235
0.890745,0.5346,1.392337
0.66067,0.382116,0.717528
0.832349,0.61323,0.597649
0.634165,0.79118,-0.324071
0.77557,0.187381,2.898787
0.790341,0.801312,-2.267265
0.706508,0.168338,4.046828
0.955398,0.090761,1.274799
0.351553,0.203479,2.6366
0.990417,0.390677,0.329295
0.306661,0.460807,-0.771801
0.370504,0.326848,3.947748
0.911666,0.782757,-0.796888
0.083665,0.520409,2.303858
0.030457,0.316564,3.927363
0.466896,0.950546,0.630864
0.858152,0.9346,0.473597
0.1664,0.986633,-1.338157
0.649531,0.577173,0.281266
0.16759,0.505303,2.55994
0.305257,0.384588,3.643933
0.986603,0.925719,-0.61674
0.154513,0.790616,1.066501
0.458167,0.103334,24.594685
0.222217,0.177432,3.667651
0.913436,0.644633,-0.479909
0.873396,0.188205,1.825718
0.323293,0.463127,-1.30737
0.943862,0.396582,1.109692
0.665324,0.369207,0.586032
0.206165,0.58967,0.244643
0.853803,0.031434,1.28627
0.163195,0.809674,1.292943
0.803357,0.247333,5.660073
0.41088,0.328267,2.766508
0.729229,0.707836,-0.750262
0.613672,0.238239,4.30429
0.041749,0.098222,0.211363
0.80238,0.886809,-0.529627
0.292409,0.086854,2.950242
0.102541,0.082261,-1.302468
0.281682,0.366506,4.521508
0.934768,0.891234,0.0435
0.328618,0.678599,0.512581
0.0318,0.375341,5.299781
0.691127,0.227176,6.101263
0.783688,0.17435,4.175756
0.981857,0.481895,0.840273
0.750225,0.526482,0.989213
0.76849,0.811154,-0.879465
0.983642,0.543603,1.878868
0.77673,0.716228,-2.488944
0.646693,0.992233,1.092672
0.804669,0.465568,0.914151
0.483879,0.791318,-0.332371
0.989624,0.719524,0.65271
0.921752,0.120653,0.59394
0.122621,0.040848,0.380086
0.3346,0.042344,3.691306
0.226383,0.794247,0.266874
0.611826,0.16759,3.294482
0.872587,0.37467,3.552375
0.599634,0.636606,-0.091925
0.561456,0.530358,-0.351765
0.026841,0.798215,-0.131755
0.849668,0.521111,0.847072
0.243763,0.735409,0.619141
0.434836,0.95285,0.124459
0.802213,0.91046,-0.162661
0.143297,0.280217,1.309468
0.480659,0.785504,-0.496752
0.086717,0.203586,2.11973
0.175769,0.683146,-0.890865
0.285191,0.822782,0.983943
0.441749,0.348714,3.257265
0.379644,0.175586,3.794279
0.407553,0.237446,5.567226
0.527718,0.321813,3.635889
0.685618,0.26183,3.726301
0.096101,0.846647,0.791329
0.421286,0.071534,18.621344
0.270802,0.468345,0.086844
0.885527,0.446799,1.677872
0.564782,0.060548,2.328477
0.173129,0.578744,1.08562
0.346365,0.368627,1.779127
0.832258,0.835401,-1.823776
0.218265,0.941131,-0.870049
0.557778,0.903593,2.212194
0.98558,0.745281,-0.192123
0.918364,0.056855,2.061063
0.287724,0.335851,3.498851
0.884794,0.000809,0.879142
0.73164,0.996139,2.651057
0.645426,0.543343,0.263149
0.671702,0.59176,0.890858
0.620737,0.513725,-0.007231
0.892653,0.045823,1.779617
0.176425,0.545617,0.53797
0.27744,0.962722,-0.207062
0.135836,0.999405,0.524149
0.259754,0.498375,0.217802
0.760357,0.132891,2.838991
0.335576,0.48864,-0.897807
0.286229,0.102403,3.659157
0.230289,0.148577,1.908644
0.218494,0.111894,1.899672
0.290211,0.568246,-1.355496
0.457191,0.510292,0.972361
0.933303,0.068788,2.257642
0.392798,0.317815,3.728691
0.056184,0.13312,0.044288
0.532647,0.323445,3.978669
0.248219,0.534249,-0.231276
0.71812,0.628412,0.324162
0.295186,0.965499,-1.063908
0.033295,0.173678,1.487648
0.152605,0.34638,2.064666
0.050202,0.214115,2.141695
0.868681,0.370871,3.80573
0.104265,0.341253,1.923056
0.181827,0.030457,0.11275
0.385687,0.178439,3.724707
0.644388,0.565576,0.642427
0.406439,0.111559,19.191065
0.404379,0.240681,5.181903
0.129702,0.670893,-0.415882
0.589563,0.033783,2.463511
0.568765,0.32755,4.084654
0.012879,0.337835,3.994776
0.689174,0.664179,-0.10952
0.607187,0.843626,1.135205
0.114641,0.268528,3.729562
0.97116,0.821454,1.339747
0.799893,0.789425,-2.556907
0.145495,0.962371,-0.520204
0.767224,0.166384,3.179911
0.035782,0.151247,0.752005
0.504158,0.03978,5.675258
0.483299,0.957275,0.889558
0.322469,0.402548,1.574532
0.445762,0.189212,7.849791
0.824231,0.392676,3.758497
0.689815,0.404822,0.546572
0.420615,0.083513,21.79063
0.661448,0.067308,1.123863
0.854276,0.890196,0.327273
0.136385,0.336263,1.47531
0.786481,0.64033,-1.325584
0.541863,0.366339,3.670492
0.82359,0.254231,3.80137
0.756207,0.43534,0.895105
0.66923,0.53962,1.272001
0.300404,0.972183,-1.166828
0.415412,0.471321,-0.576104
0.690349,0.004593,-0.233647
0.591882,0.655711,-0.334844
0.440803,0.632746,-0.398121
0.432456,0.101472,25.48908
0.995239,0.936446,-1.227731
0.012116,0.522591,3.992169
0.945388,0.844617,-0.219257
0.617441,0.770733,-1.09679
0.700298,0.49662,2.252021
0.679393,0.975463,2.600969
0.811856,0.564523,0.893624
0.009705,0.214542,1.618272
0.739422,0.084245,1.509088
0.440528,0.780545,-0.886309
0.255131,0.2795,3.582452
0.758236,0.671122,-2.016467
0.504555,0.515373,1.712646
0.513588,0.21387,6.501775
0.835706,0.058167,0.877126
0.910491,0.993484,-0.146754
0.332601,0.993393,-1.906677
0.577188,0.436728,0.825509
0.778439,0.902342,-0.182489
0.286625,0.90779,-0.048463
0.500237,0.068421,7.508013
0.818677,0.215854,3.085002
0.20087,0.102495,0.81414
0.387167,0.219135,3.936543
0.814481,0.812299,-2.478219
