x,y,predicted values
0.705241,0.984253,1.625926
0.460548,0.515862,-0.137449
0.597772,0.782254,-0.47686
0.377523,0.588312,-1.860585
0.283375,0.010529,0.223705
0.173754,0.119463,-1.134692
0.419593,0.976898,-0.051611
0.657221,0.663645,-0.81795
0.000397,0.308263,1.275834
0.063752,0.697841,-0.624949
0.398642,0.342138,0.75856
0.433478,0.72311,-0.097124
0.786511,0.817243,-1.544054
0.024475,0.615702,-0.58219
0.970108,0.17142,0.282121
0.061646,0.290547,1.330015
0.57258,0.168643,1.341341
0.63061,0.368872,0.263345
0.92842,0.627344,-0.342958
0.937469,0.537682,0.194284
0.993637,0.0766,0.62766
0.006195,0.739406,-0.095482
0.612634,0.303334,1.556336
0.018494,0.632776,-0.490789
0.497124,0.542367,-0.346795
0.399664,0.109682,3.557594
0.848524,0.925246,-0.269623
0.599481,0.122713,0.387422
0.209796,0.614725,-1.215512
0.733501,0.145754,0.894958
0.962829,0.046159,0.318441
0.640604,0.240299,1.54772
0.489342,0.579431,-1.395214
0.113634,0.167514,-0.476497
0.485512,0.68513,-0.321453
0.872511,0.099245,-0.175286
0.390814,0.193378,0.989799
0.843198,0.306401,1.502494
0.985733,0.433631,-0.227548
0.842176,0.245182,0.986762
0.940581,0.640803,-0.418972
0.531685,0.673259,-0.366672
0.945678,0.128664,-0.379581
0.633127,0.237812,1.445117
0.291615,0.275395,0.494177
0.327565,0.15256,1.464978
0.353811,0.334493,0.604022
0.372732,0.160555,2.043096
0.528542,0.061128,0.933947
0.568597,0.165393,1.228438
0.411841,0.39237,-0.287797
0.32784,0.002228,0.250976
0.927184,0.126894,-0.382526
0.319722,0.309606,0.699503
0.991714,0.276509,0.547001
0.328603,0.223331,0.828967
0.507408,0.636835,-0.513628
0.177432,0.490455,0.189978
0.65417,0.862181,1.644727
0.046479,0.511757,1.389946
0.105409,0.908827,0.272087
0.288167,0.048478,0.637299
0.291844,0.951888,-1.052414
0.677684,0.398459,-0.513522
0.159884,0.962539,-1.33827
0.134874,0.607248,-0.335443
0.222812,0.158785,0.54732
0.621592,0.176684,1.113851
0.96025,0.972671,-1.950172
0.949783,0.721324,-0.952328
0.542687,0.839322,0.557955
0.85536,0.03032,-0.082982
0.642222,0.787121,-0.944584
0.735653,0.040711,0.089869
0.783307,0.383124,0.604001
0.099733,0.786267,-0.608521
0.924773,0.786435,-0.911401
0.80441,0.667369,-1.332927
0.92311,0.695293,-0.911931
0.530602,0.448249,0.895967
0.818143,0.324117,1.695338
0.886229,0.038666,0.279334
0.565377,0.390524,0.744116
0.00824,0.662409,0.018697
0.519753,0.505806,0.555001
0.110246,0.189746,0.299238
0.231113,0.866789,-0.139778
0.250797,0.415152,0.533653
0.113588,0.585245,0.005894
0.844663,0.891356,-0.866134
0.288472,0.954177,-0.929921
0.639322,0.637705,-0.510509
0.666423,0.216526,1.850281
0.899626,0.227436,0.56143
0.725261,0.061677,0.530328
0.908827,0.054124,0.378548
0.212345,0.199481,1.268197
0.177203,0.42153,-0.063445
0.591684,0.323445,1.866323
0.837705,0.419425,0.906956
0.443809,0.687175,0.039994
0.305684,0.909682,-0.751918
0.346792,0.418448,-1.31603
0.57969,0.582345,-1.566485
0.002762,0.336278,1.229257
0.460777,0.972488,0.086748
0.566171,0.762325,-0.539138
0.401404,0.139162,3.106481
0.723827,0.922148,0.457923
0.473884,0.627787,-1.167547
0.288426,0.037476,0.605782
0.413733,0.457145,-1.169662
0.596201,0.882429,0.864102
0.88632,0.826658,-1.848837
0.765393,0.146654,0.943839
0.376806,0.779263,0.721988
0.925704,0.962463,-1.396786
0.3337,0.610361,-2.403513
0.677852,0.065751,0.420548
0.761486,0.030442,-0.503407
0.630198,0.671778,-1.239417
0.438117,0.273243,0.905414
0.175448,0.281392,0.291112
0.307759,0.523415,-1.4435
0.90988,0.893278,-0.151053
0.804334,0.746838,-2.931059
0.960525,0.638209,-0.206284
0.473503,0.903731,-0.143927
0.862379,0.67422,-1.645237
0.103761,0.454475,1.479
0.922408,0.098863,0.134416
0.980819,0.352499,-0.77248
0.581338,0.216114,1.692241
0.890745,0.413291,0.779421
0.17966,0.07834,-0.385758
0.847669,0.508553,-0.455504
0.332738,0.907454,-0.84461
0.061265,0.768673,-0.597656
0.806714,0.307866,1.823888
0.132677,0.067247,-0.442
0.219883,0.659388,-1.705707
0.899199,0.186191,0.234426
0.357626,0.952285,-0.609086
0.099413,0.741314,-0.930881
0.97142,0.358404,-0.767388
0.59617,0.144854,0.766703
0.258808,0.753307,0.222845
0.195666,0.382238,0.607395
0.569375,0.883314,1.032984
0.551232,0.173693,1.353414
0.661448,0.452705,-0.348505
0.358679,0.071458,2.537403
0.707515,0.519707,0.30004
0.503624,0.910185,0.399226
0.134478,0.99884,-0.747758
0.631342,0.141573,0.98348
0.442267,0.368383,0.415146
0.522271,0.475883,0.742903
0.434531,0.106737,4.025666
0.452781,0.638376,-0.807954
0.453361,0.153246,3.057435
0.133227,0.323827,0.036376
0.879454,0.746197,-3.137255
0.57467,0.347417,1.163313
0.483497,0.361288,1.057874
0.365789,0.622538,-1.566536
0.241657,0.652461,-2.239981
0.669886,0.282307,0.82248
0.940673,0.061463,0.428176
0.07921,0.455344,2.29314
0.188617,0.656199,-1.165929
0.781125,0.278248,1.764705
0.908186,0.545281,0.208906
0.301289,0.927504,-1.027627
0.307591,0.859785,-0.16914
0.623651,0.807614,0.154321
0.73846,0.862669,0.402375
0.816388,0.982803,-0.231737
0.030732,0.144701,0.64758
0.708385,0.346273,-0.379418
0.325551,0.846418,-0.104074
0.094499,0.992752,-0.107392
0.249821,0.589822,-1.313696
0.806683,0.477211,0.073822
0.951873,0.835142,0.06014
0.131731,0.202319,0.169756
0.246632,0.856855,0.025335
0.553811,0.431693,0.372373
0.605798,0.932525,1.686492
0.530251,0.819226,0.675569
0.110582,0.965393,-0.797106
0.600595,0.504448,-1.224029
0.150851,0.864836,0.276533
0.782788,0.333288,1.325374
0.806638,0.613138,-0.684012
0.138705,0.068635,-0.431384
0.279332,0.811383,0.134224
0.675822,0.500343,-0.434683
0.697139,0.520119,0.275823
0.180896,0.91342,-0.709726
0.50959,0.002472,0.409035
0.114549,0.958709,-0.872604
0.086488,0.737789,-0.703968
0.04361,0.680323,-0.329867
0.084398,0.895583,0.29867
0.284459,0.460792,-0.931625
0.135683,0.682414,-1.05167
0.335378,0.536126,-1.826057
0.867338,0.57435,0.444698
0.598428,0.146593,0.797139
0.062425,0.847166,0.063
0.968566,0.521553,0.031183
0.33164,0.20473,0.662095
0.230869,0.529717,-0.790791
0.424475,0.877867,-1.248677
0.048234,0.780301,-0.644535
0.038453,0.263752,1.15626
0.321294,0.750271,0.273117
0.276738,0.637339,-2.638524
0.005692,0.587808,-0.381958
0.832303,0.049622,-0.269394
0.573236,0.109194,0.120955
0.647745,0.271321,1.376406
0.8206,0.307744,1.722513
0.619471,0.126833,0.789623
0.878737,0.321492,1.627844
0.097108,0.291356,1.328374
0.573251,0.952422,0.778795
0.821454,0.047623,-0.435205
0.165774,0.295766,-0.036072
0.598428,0.52462,-1.388326
0.569741,0.02739,-0.461458
0.536156,0.837324,0.55877
0.892363,0.654749,-1.223053
0.731838,0.708415,-0.722374
0.18381,0.548806,-0.335616
0.583124,0.53727,-1.493199
0.485725,0.99852,0.237993
0.43859,0.682139,0.046758
0.042588,0.460655,2.436418
0.138476,0.909636,-0.230705
0.497597,0.342153,0.994161
0.819791,0.980453,-0.308323
0.284672,0.119448,1.499089
0.937881,0.253635,1.09804
0.930648,0.586725,0.613421
0.755596,0.33135,0.358623
0.215656,0.284276,0.919747
0.993545,0.27686,0.52519
0.58941,0.95671,0.993459
0.541772,0.586252,-0.627081
0.272587,0.01976,0.120582
0.817884,0.923781,-0.527388
0.078599,0.458412,2.309483
0.270146,0.716701,-1.189559
0.036271,0.57258,0.236584
0.138369,0.874876,0.247478
0.990143,0.93286,-1.142117
0.20441,0.624109,-1.322314
0.686488,0.269261,1.167597
0.978103,0.532479,0.378677
0.119203,0.895399,0.178301
0.048249,0.357321,1.250037
0.041138,0.762417,-0.654744
0.87039,0.110445,-0.210083
0.158389,0.388251,0.165185
0.938888,0.20763,1.282189
0.440894,0.666529,-0.06815
0.369284,0.002548,0.227428
0.890257,0.366155,1.243454
0.895781,0.171786,-0.220344
0.934173,0.501717,0.089896
0.740307,0.720607,-0.789582
0.910216,0.588342,0.451939
0.971557,0.271183,1.028965
0.868528,0.779217,-2.918034
0.406516,0.023713,0.501616
0.168185,0.308415,-0.008902
0.949722,0.778485,-0.464962
0.595789,0.427604,-0.329372
0.272847,0.3205,0.661845
0.310857,0.785534,0.37398
0.926604,0.013291,-0.828529
0.623728,0.310201,0.97987
0.594537,0.723583,-1.31058
0.932387,0.937133,-0.724861
0.686488,0.392828,-0.529841
0.654643,0.521843,-1.007195
0.021332,0.766232,-0.707233
0.59086,0.799786,0.165634
0.483818,0.429587,0.843724
0.384756,0.747814,0.569983
0.931167,0.181735,0.757662
0.650813,0.287526,0.901136
0.362554,0.015457,0.441556
0.238788,0.642878,-2.099223
0.171664,0.982544,-1.615127
0.60763,0.084474,0.623957
0.256596,0.997421,-1.640712
0.416312,0.836133,-1.005993
0.290455,0.480186,-1.101074
0.625467,0.114641,0.922485
0.735714,0.912596,0.280307
0.279286,0.368368,1.16267
0.099489,0.850294,0.233863
0.287312,0.339528,0.733113
0.047318,0.189395,0.526361
0.253758,0.380606,1.168191
0.425391,0.745556,-0.195993
0.32723,0.59379,-2.464475
0.822324,0.889738,-1.034468
0.32343,0.801862,0.630229
0.602899,0.254231,1.666277
0.894514,0.745357,-2.758107
0.959487,0.008118,-0.637591
0.960647,0.119585,0.061469
0.347204,0.165148,1.095301
0.963378,0.298177,0.621114
0.477836,0.692744,-0.543369
0.28719,0.24387,1.412973
0.378531,0.807126,0.282162
0.883757,0.550134,0.29789
0.976272,0.615808,0.172097
0.375326,0.962264,-0.411423
0.175647,0.882109,0.359497
0.063798,0.684199,-0.352194
0.17641,0.912215,-0.660547
0.651575,0.344869,-0.146017
0.671794,0.579889,-0.213402
0.904311,0.656672,-1.190744
0.871107,0.608392,0.275234
0.842252,0.714748,-2.482921
0.618769,0.163714,0.903972
0.760403,0.212451,0.892833
0.830167,0.571283,0.164678
0.290562,0.950225,-1.046534
0.191745,0.007385,-1.21454
0.352804,0.106706,3.190704
0.618875,0.766522,-1.356944
0.346563,0.201862,0.589906
0.048753,0.251164,1.092887
0.102113,0.40734,1.217252
0.081575,0.538247,0.471952
0.684276,0.077882,0.469747
0.854429,0.933486,-0.318541
0.928344,0.819516,-0.533289
0.89337,0.536706,0.160774
0.934661,0.603616,0.284438
0.728634,0.055589,0.440699
0.171283,0.608621,-0.580818
0.387594,0.226459,0.85594
0.518227,0.595834,-0.891105
0.4262,0.780209,-0.270277
0.184665,0.046418,-0.365919
0.62948,0.444205,-0.829619
0.809323,0.58645,-0.079945
0.646418,0.978576,1.587695
0.357763,0.494392,-1.751005
0.482292,0.855329,-0.766111
0.449775,0.468544,-0.220869
0.791379,0.423514,0.325421
0.498177,0.038346,1.456013
0.968261,0.851896,-0.085014
0.927352,0.580575,0.641164
0.741833,0.776272,-0.554495
0.932341,0.099733,0.041174
0.275181,0.062593,0.345132
0.190585,0.418235,-0.078581
0.696361,0.584497,0.072821
0.023728,0.561898,0.511476
0.06717,0.898253,-0.123648
0.424216,0.227253,1.769501
0.183185,0.517571,0.181317
0.890776,0.263279,0.357091
0.026673,0.063249,-0.81022
0.390845,0.429129,-1.5313
0.516258,0.217487,1.682871
0.682612,0.029114,0.019402
0.201358,0.039277,-0.494722
0.080323,0.796765,-0.552327
0.689876,0.383368,-0.538556
0.982208,0.603586,0.412736
0.75227,0.986816,0.966836
0.852354,0.53753,-0.060393
0.883711,0.231464,0.58775
0.108431,0.345113,0.487732
0.300496,0.205219,1.161953
0.629404,0.147829,0.913506
0.782391,0.262577,1.753823
0.967178,0.210239,0.978538
0.753124,0.036881,-0.159789
0.386587,0.194858,0.825916
0.214572,0.592187,-0.827821
0.400687,0.916793,-0.848549
0.691569,0.876371,1.76637
0.144289,0.051514,-0.395521
0.611337,0.552209,-1.509816
0.972442,0.669261,0.177298
0.671458,0.533745,-0.231006
0.799405,0.411658,0.552081
0.752819,0.315679,0.327395
0.525322,0.701564,-0.872277
0.52845,0.752392,-0.467632
0.776272,0.314443,1.17298
0.047517,0.855512,-0.209746
0.285573,0.368551,1.095813
0.90428,0.801709,-1.38275
0.194202,0.799481,0.580322
0.324346,0.582193,-2.416162
0.195605,0.739239,-0.406381
0.65742,0.085313,0.559515
0.392584,0.645228,-0.490971
0.549401,0.172839,1.278265
0.195117,0.507485,0.061685
0.180102,0.562707,-0.343165
0.643122,0.131838,1.10183
0.734386,0.253437,1.061948
0.352453,0.238834,0.797126
0.000687,0.871672,-0.595568
0.119844,0.792157,-0.293392
0.832105,0.748226,-2.999486
0.780194,0.7785,-1.726235
0.734676,0.019181,-0.488739
0.430304,0.938369,-0.437405
0.757397,0.469398,0.488292
0.193393,0.908171,-0.694593
0.55317,0.727337,-1.197393
0.690639,0.398474,-0.550038
0.163561,0.328695,0.107824
0.309438,0.159869,1.124701
0.071321,0.329564,0.830518
0.564553,0.604532,-0.965622
0.435431,0.909606,-0.707407
0.973571,0.661585,0.127334
0.609766,0.293294,1.74809
0.487694,0.818189,-0.469538
0.388296,0.530343,-2.087077
0.751263,0.206592,1.069517
0.931151,0.841871,-0.568356
0.086564,0.533349,0.555172
0.569528,0.016602,-0.921622
0.781567,0.887892,-0.514463
0.11223,0.099382,-1.233177
0.43241,0.790173,-0.655221
0.133883,0.830213,-0.223746
0.083268,0.885786,0.177899
0.831266,0.622202,-0.231552
0.804364,0.04387,-0.734815
0.808377,0.611826,-0.6391
0.517266,0.382834,1.384799
0.722148,0.0327,-0.084949
0.457221,0.107164,3.959115
0.799451,0.67219,-1.434765
0.862425,0.557855,0.236297
0.69482,0.744366,-1.15656
0.332891,0.969329,-1.245673
0.807736,0.054795,-0.530206
0.324361,0.475257,-1.591708
0.465263,0.812818,-0.914889
0.288182,0.398734,0.665437
0.189609,0.54226,-0.297144
0.753491,0.651804,-1.04115
0.240711,0.823316,0.052725
0.518364,0.023728,0.532765
0.276249,0.329412,0.691302
0.907591,0.923629,-0.357226
0.036469,0.952819,1.764778
0.032258,0.533165,1.182661
0.223346,0.887602,-0.571009
0.273884,0.185428,1.263958
0.106294,0.91989,0.138024
0.685634,0.072694,0.507114
0.392432,0.717311,0.110699
0.528481,0.102129,1.891076
0.624186,0.060472,0.857028
0.459159,0.405173,0.533715
0.977737,0.698497,0.183036
0.789425,0.242863,1.473899
0.754376,0.836713,-0.532131
0.652537,0.324224,-0.232051
0.531395,0.246586,2.292865
0.290394,0.3953,0.76764
0.113893,0.874632,0.449433
0.108537,0.794598,-0.449922
0.341482,0.713771,0.200648
0.175357,0.578302,-0.246188
0.283299,0.659388,-2.407936
0.056138,0.937423,1.042985
0.272694,0.757656,0.085973
0.516777,0.906508,0.647707
0.164309,0.650675,-0.907186
0.156435,0.813886,0.261163
0.77232,0.548486,0.043595
0.290364,0.766567,-0.068939
0.019532,0.719753,-0.045871
0.883619,0.549203,0.286566
0.316213,0.127276,2.241593
0.888594,0.056245,0.340083
0.388754,0.125872,3.283233
0.925765,0.640635,-0.636605
0.48217,0.700435,-0.744574
0.414801,0.556802,-2.222282
0.614496,0.164279,0.882424
0.228534,0.809293,0.162113
0.634562,0.398245,-0.386367
0.027161,0.445533,2.485925
0.683268,0.944442,1.579898
0.591821,0.858305,0.687138
0.055802,0.371298,1.495857
0.374441,0.139727,2.801486
0.637675,0.081788,0.879733
0.668452,0.284611,0.750401
0.694759,0.083253,0.460717
0.628565,0.109178,0.952765
0.618311,0.928725,1.945422
0.280659,0.015793,0.263738
0.579629,0.600519,-1.340596
0.744564,0.207248,1.268709
0.021439,0.985321,2.345615
0.105196,0.85034,0.258085
0.645869,0.755612,-1.655815
0.180316,0.732692,-0.765848
0.071107,0.531212,0.602237
0.361868,0.629572,-1.470738
0.585809,0.421363,-0.128339
0.482261,0.973526,0.325299
0.611887,0.265827,1.585176
0.476631,0.465126,0.243437
0.462837,0.215686,1.730498
0.444602,0.903716,-0.695377
0.551675,0.140169,0.98231
0.733562,0.81471,0.121613
0.33286,0.479713,-1.634455
0.461616,0.787198,-1.334903
0.691524,0.451881,-0.210828
0.241199,0.134142,0.556857
0.924727,0.019425,-0.691414
0.657862,0.880797,1.595143
0.877638,0.321202,1.623744
0.215503,0.601343,-1.072065
0.75111,0.10132,0.161164
0.414298,0.869139,-1.128753
0.465156,0.61416,-1.501193
0.879622,0.779141,-2.702685
0.448676,0.11017,4.114312
0.433341,0.121843,3.819318
0.512505,0.177493,1.860926
0.734813,0.59765,-0.282435
0.452537,0.117235,4.000494
0.841169,0.513329,-0.349448
0.424781,0.824262,-0.856958
0.359548,0.340795,0.503722
0.661845,0.445472,-0.420094
0.064332,0.257633,1.250434
0.280308,0.860838,-0.048287
0.874891,0.379797,1.222949
0.992737,0.320363,-0.009655
0.427741,0.314855,0.538818
0.613642,0.666102,-1.115265
0.708476,0.134386,0.722805
0.685771,0.112444,0.700658
0.357382,0.759487,0.836748
0.398291,0.640848,-0.509449
0.277241,0.276646,0.74734
0.02623,0.856306,-0.336983
0.446525,0.133425,3.651017
0.775723,0.315587,1.156454
0.610208,0.838697,0.719608
0.758495,0.511513,-0.079938
0.429892,0.330785,0.637224
0.379156,0.094789,3.493629
0.771756,0.400534,0.145207
0.949691,0.934768,-0.709885
0.061845,0.321721,1.029847
0.989822,0.80087,-0.172491
0.906477,0.385428,0.446542
0.167605,0.29633,-0.013887
0.430777,0.054688,2.192427
0.401755,0.755703,0.408715
0.088441,0.385748,1.427069
0.678614,0.312139,-0.206555
0.132891,0.222782,0.375623
0.137255,0.395178,0.212663
0.306615,0.764401,0.116606
0.740459,0.711177,-0.837926
0.810437,0.915206,-0.494123
0.835294,0.16025,0.084879
0.687129,0.612177,-0.046411
0.719387,0.930816,0.645482
0.890761,0.781582,-2.233315
0.056886,0.00763,-1.76053
0.709758,0.319844,-0.196833
0.618479,0.353674,0.801501
0.724514,0.972671,1.658839
0.561868,0.886458,1.087824
0.13933,0.53167,0.880939
0.48455,0.691768,-0.472947
0.966751,0.721462,-0.396707
0.103685,0.262531,1.491778
0.680247,0.963882,1.749033
0.103792,0.484581,1.88708
0.822705,0.926131,-0.547932
0.036896,0.501747,1.601998
0.123659,0.103609,-1.120138
0.205402,0.524208,-0.266088
0.612802,0.033417,0.635253
0.718303,0.137499,0.718089
0.850721,0.923339,-0.263928
0.959304,0.376455,-0.237831
0.539437,0.264424,2.642063
0.042649,0.249531,1.054512
0.007538,0.698161,0.183456
0.234394,0.067262,-0.245452
0.626734,0.729717,-1.737476
0.503822,0.075761,2.305525
0.033249,0.454276,2.513919
0.097704,0.319249,0.644653
0.97818,0.795758,0.109924
0.990433,0.204379,0.07288
0.189105,0.747692,-0.224681
0.834638,0.28983,1.454281
0.235843,0.090791,0.20322
0.182361,0.079637,-0.491267
0.920546,0.03563,-0.165244
0.180407,0.651331,-1.044502
0.717357,0.403693,-0.527569
0.946868,0.9299,-0.563493
0.132525,0.793622,-0.114289
0.760601,0.513603,-0.049176
0.489616,0.018463,1.075616
0.788464,0.534752,0.045053
0.808392,0.79176,-2.152119
0.446525,0.799619,-1.110779
0.022675,0.278737,1.265696
0.547875,0.816571,0.79056
0.095613,0.527596,0.812011
0.117113,0.647608,-0.489617
0.946181,0.130114,-0.366478
0.69189,0.840772,1.60924
0.857862,0.317494,1.520023
0.340475,0.938811,-0.907836
0.006622,0.082826,-0.329936
0.304662,0.506111,-1.296119
0.599145,0.134508,0.583789
0.320531,0.41149,-0.294367
0.983459,0.425284,-0.211167
0.834318,0.08426,-0.193206
0.836484,0.285786,1.409492
0.149508,0.968353,-1.366207
0.139422,0.155184,-1.07138
0.721675,0.555795,0.086695
0.470558,0.305333,0.20984
0.249119,0.247211,1.614864
0.799573,0.482536,0.124883
0.195438,0.054749,-0.316659
0.685817,0.450294,-0.192067
0.337758,0.102678,2.797592
0.701457,0.432425,-0.498729
0.601816,0.566812,-1.680497
0.427741,0.575753,-2.022499
0.827359,0.396567,1.439568
0.952193,0.009323,-0.71284
0.753292,0.199878,1.076499
0.092607,0.277394,1.553342
0.59559,0.720897,-1.322982
0.40177,0.077424,2.807234
0.82034,0.291615,1.774769
0.281407,0.807553,0.147006
0.464149,0.670695,-0.276771
0.174487,0.43357,-0.069732
0.497704,0.464561,0.463069
0.538842,0.46772,0.760834
0.394507,0.776898,0.578572
0.693431,0.234592,1.846232
0.135424,0.098482,-0.967191
0.62388,0.797604,-0.337067
0.020783,0.158618,0.910374
0.17467,0.26833,0.318833
0.535134,0.874434,0.861092
0.03566,0.13315,0.588677
0.228656,0.370321,1.23594
